Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
,,,,,,,,,,,,,11,3258303,GURUCHARAN SAHU,26-Nov-2025 07:24 PM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,12,3259044,JANGYASENI SAHU,27-Nov-2025 09:03 AM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,13,3258283,JHARANA SAHU,26-Nov-2025 07:14 PM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,14,3260580,KAMALA KANTA MAHALA,27-Nov-2025 04:23 PM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,15,3256885,KRISHNA KUMAR AGRAWAL,27-Nov-2025 08:44 AM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,16,3256499,KUMUDINI SAHOO,26-Nov-2025 07:04 PM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,17,3254506,LAKSHAPATI MAHANANDA,25-Nov-2025 04:00 PM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,18,3245802,LOKNATH RANA,22-Nov-2025 11:33 AM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,19,3248004,MAHENDRA KUMAR SAHU,26-Nov-2025 12:03 PM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,20,3257007,MANORANJAN KALO,26-Nov-2025 05:45 PM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,21,3256160,MANORANJAN PUROHIT,27-Nov-2025 07:48 AM,Accepted-AOC,awarded,28-Feb-2026 06:15 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,22,3259327,NILA MADHAB SAHU,27-Nov-2025 11:26 AM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,23,3259236,PRADEEP KUMAR SAHU,27-Nov-2025 10:57 AM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,24,3260103,Prakash Pradhan,27-Nov-2025 02:08 PM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,25,3258911,PRAMOD KUMAR SAHU,27-Nov-2025 11:01 AM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,26,3247982,PRITAM KUMAR SAHU,26-Nov-2025 12:08 PM,Rejected-Technical,Disqualified-Invalid financial bid,31-Jan-2026 01:32 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,27,3248106,SABITA CHHATRIA,26-Nov-2025 12:42 PM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,28,3259031,SANJU SAHU,27-Nov-2025 08:42 AM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,29,3242693,SANTOSH AGRAWAL,21-Nov-2025 05:17 PM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,30,3247920,SAURABH SAHU,26-Nov-2025 11:44 AM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,31,3244558,SHREE BHAGWATI INFRA,22-Nov-2025 03:16 PM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,32,3244579,SHREE SHERAWALI CONSTRUCTION,26-Nov-2025 04:34 PM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,33,3260314,SONALI MAHAPATRA,27-Nov-2025 03:37 PM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,34,3260169,SUMIKSHIYA PRADHAN,27-Nov-2025 02:22 PM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,35,3248591,TIKESWAR KHAMARI,26-Nov-2025 12:36 PM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,36,3245191,TILAKRAM BARIHA,22-Nov-2025 10:34 AM,Rejected-Finance,Not successful in lottery,31-Jan-2026 06:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
