Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,11,3166289,BASANTA KUMAR DAS,29-Oct-2025 03:55 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,12,3166321,BIBHU PRASAD BEHERA,29-Oct-2025 04:27 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,13,3165534,BIBHUTI BHUSAN NAIK,29-Oct-2025 11:56 AM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,14,3165435,BIKASH CHANDRA DIHUDI,29-Oct-2025 11:47 AM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,15,3166058,BINAPANI BEHERA,29-Oct-2025 02:37 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,16,3165946,BIRANCHI NARAYAN PRADHAN,29-Oct-2025 01:59 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,17,3166109,CHITA RANJAN PARIDA,29-Oct-2025 03:02 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,18,3165745,DEVI PRASAD RANA,29-Oct-2025 12:51 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,19,3165907,DIBYA RANJAN PRADHAN,29-Oct-2025 01:42 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,20,3166042,DILLIP KUMAR CHAMPATI,29-Oct-2025 02:37 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,21,3165258,Dillip Ranjan Das,29-Oct-2025 09:10 AM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,22,3165267,HIMANSU BEHERA,29-Oct-2025 09:20 AM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,23,3166236,JYOTIRANJAN BEHERA,29-Oct-2025 03:44 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,24,3166013,KALYANI PRADHAN,29-Oct-2025 02:12 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,25,3164405,KRUSHNA PRASAD RATH,29-Oct-2025 08:21 AM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,26,3165729,KUMARI SAHOO,29-Oct-2025 02:35 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,27,3166309,LARENS PARIDA,29-Oct-2025 04:24 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,28,3165847,MAKABULU KHAN,29-Oct-2025 01:33 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,29,3164517,MAMATA MANJARI SAHOO,28-Oct-2025 07:12 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,30,3166251,MANOJ KUMAR DALEI,29-Oct-2025 03:43 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,31,3154986,MISIRA KUMAR DHAR,26-Oct-2025 05:41 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,32,3160904,M/S SUSAMA ENGINEERING,27-Oct-2025 07:03 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,33,3162102,PRACHI SOURAV MOHAPATRA to,28-Oct-2025 09:44 AM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,34,3166353,PRADEEP MOHANTY,29-Oct-2025 04:50 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,35,3165551,PRAKASH MOHAPATRA,29-Oct-2025 12:05 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,36,3166074,PREMANANDA SAHOO,29-Oct-2025 02:58 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,37,3165723,RAJESH KUMAR PRADHAN,29-Oct-2025 12:42 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,38,3164933,RASHMITA SAHOO,28-Oct-2025 09:57 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,39,3165352,RASMITA RANA,29-Oct-2025 02:19 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,40,3166090,ROJALIN SAHOO,29-Oct-2025 02:50 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,41,3166392,SANDEEP KUMAR MAHAPATRA,29-Oct-2025 04:31 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,42,3166437,SANJEET KUMAR BEHERA,29-Oct-2025 04:50 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,43,3165951,SASMITA KHANDA,29-Oct-2025 02:14 PM,Accepted-AOC,AOC,11-May-2026 06:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,44,3164626,SASMITA SAHOO,28-Oct-2025 07:56 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,45,3166079,SAUBHAGYA RANJAN PRADHAN,29-Oct-2025 02:53 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,46,3165510,SUBHASHREE CHOUDHURY,29-Oct-2025 12:51 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,47,3165564,SUKAMINI KANR,29-Oct-2025 12:10 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,48,3165612,SURESH KUMAR BHUJABAL,29-Oct-2025 12:22 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,49,3166298,SURYAKANTI SAHOO,29-Oct-2025 04:08 PM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,50,3165194,SUSHANTA KUMAR KHATEI,29-Oct-2025 07:10 AM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,51,3165149,SUSHANT KUMAR DALEI,29-Oct-2025 01:42 AM,Rejected-Finance,Selected through transparency lottery,11-May-2026 06:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
