Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,11,3231922,BISHALAKANTA SAMANTARAY,17-Nov-2025 02:12 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,12,3231247,BISWAJIT NAYAK,17-Nov-2025 12:09 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,13,3228412,BISWAJIT SAHOO,15-Nov-2025 11:36 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,14,3231161,BISWARANJAN BEHERA,17-Nov-2025 04:13 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,15,3232927,CHANDRABHANU SETHI,17-Nov-2025 04:46 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,16,3223142,CHANDRA SEKHAR PANDA,14-Nov-2025 09:52 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,17,3227721,DEEPAK KUMAR NAYAK,15-Nov-2025 10:26 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,18,3229405,GOURI SHANKAR SAMAL,16-Nov-2025 03:11 PM,Accepted-AOC,"L1 bid of Sri GOURI SHANKAR SAMAL selected through transparent lottery system accepted by the S.E., Aul Embankment Division for award of contract.",22-May-2026 01:22 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,19,3228115,JYOTI PRAKASH MOHANTY,15-Nov-2025 05:39 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,20,3230363,JYOTI RANJAN DAS,17-Nov-2025 12:48 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,21,3229863,LALIT KUMAR PARIDA,16-Nov-2025 07:15 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,22,3228254,LWEET PATTANAYAK,16-Nov-2025 01:46 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,23,3228914,MANAS RANJAN SWAIN,17-Nov-2025 07:19 AM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,24,3230672,NIHAR RANJAN NAYAK,17-Nov-2025 12:56 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,25,3230247,Pabitra Jena,17-Nov-2025 09:43 AM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,26,3228600,PRAGNYAJIT NAYAK,16-Nov-2025 11:28 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,27,3230626,PRAKASH KUMAR NAYAK,17-Nov-2025 12:06 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,28,3231918,PRASANTA KUMAR DAS,17-Nov-2025 01:32 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,29,3229180,PRATAP RANJAN PANDA,16-Nov-2025 05:50 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,30,3225763,PRAVAS MOHANTY,14-Nov-2025 07:04 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,31,3230579,PRIYABRATA SAHOO,17-Nov-2025 03:19 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,32,3231536,Pulak Kumar Pati,17-Nov-2025 12:34 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,33,3231851,Rahimat Khan,17-Nov-2025 01:36 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,34,3203235,RAMESH KUMAR DALAI,09-Nov-2025 07:48 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,35,3230352,RANAJIT SINGH,16-Nov-2025 10:51 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,36,3223356,SAMIR KUMAR DAS,14-Nov-2025 01:09 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,37,3225790,SANGRAM KESHARI PANDA,14-Nov-2025 07:44 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,38,3228982,SARADA ENGINEERING PRO-BAPUJEE JENA,16-Nov-2025 03:33 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,39,3230506,SATYAJIT SAMAL,17-Nov-2025 02:20 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,40,3228355,SAUMYARANJAN KHUNTIA,15-Nov-2025 11:48 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,41,3209709,SHAIKH SARFRAJ,10-Nov-2025 07:31 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,42,3230123,SRIKANT MALLIK,16-Nov-2025 08:43 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,43,3232253,SUBASH CHANDRA ROUT,17-Nov-2025 02:57 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,44,3230709,SUBHALAXMI BARIK,17-Nov-2025 03:58 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,45,3226434,SUBHA PRAKASH MALLIK,15-Nov-2025 08:32 AM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,46,3229845,Subhasis Samantaray,16-Nov-2025 07:05 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,47,3218566,Subrata Kumar Khuntia,12-Nov-2025 06:15 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,48,3226098,SUCHISMITA BEHERA,14-Nov-2025 09:23 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,49,3199055,SUNIL KUMAR MALLICK,10-Nov-2025 11:59 AM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,50,3231293,SUSANTA KUMAR PARIJA,17-Nov-2025 11:52 AM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,51,3229508,Trilochan Rout,17-Nov-2025 03:11 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,52,3232540,Umakanta Malik,17-Nov-2025 03:34 PM,Rejected-Finance,Not won in the transparent Lottery,22-Dec-2025 08:15 PM,,,,,,,,,,,,,,,,,,,,,AOC
