Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,11,3231926,BIBEKANANDA MISHRA,17-Nov-2025 01:34 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,12,3231751,BIKASH KUMAR NATH SHARMA,17-Nov-2025 01:33 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,13,3231931,BISHALAKANTA SAMANTARAY,17-Nov-2025 02:14 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,14,3231241,BISWAJIT NAYAK,17-Nov-2025 12:04 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,15,3228407,BISWAJIT SAHOO,15-Nov-2025 11:34 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,16,3229538,DEBASIS BAL,17-Nov-2025 02:52 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,17,3227711,DEEPAK KUMAR NAYAK,15-Nov-2025 10:24 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,18,3228811,DILLIP KUMAR BHADRA,16-Nov-2025 01:13 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,19,3229402,GOURI SHANKAR SAMAL,16-Nov-2025 03:13 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,20,3230357,JYOTI RANJAN DAS,17-Nov-2025 12:38 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,21,3229860,LALIT KUMAR PARIDA,16-Nov-2025 07:14 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,22,3228245,LWEET PATTANAYAK,16-Nov-2025 01:43 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,23,3228906,MANAS RANJAN SWAIN,17-Nov-2025 07:19 AM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,24,3230668,NIHAR RANJAN NAYAK,17-Nov-2025 12:52 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,25,3226347,Pabitra Jena,16-Nov-2025 06:11 AM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,26,3228598,PRAGNYAJIT NAYAK,16-Nov-2025 11:19 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,27,3231893,PRASANTA KUMAR DAS,17-Nov-2025 01:33 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,28,3230573,PRIYABRATA SAHOO,17-Nov-2025 03:16 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,29,3203242,RAMESH KUMAR DALAI,09-Nov-2025 07:49 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,30,3230099,RUDRASWARUP SAHOO,16-Nov-2025 09:06 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,31,3223355,SAMIR KUMAR DAS,14-Nov-2025 01:07 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,32,3231537,SANDEEP KUMAR BEHERA,17-Nov-2025 01:06 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,33,3229282,Sanjit Kissan,16-Nov-2025 01:43 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,34,3228975,SARADA ENGINEERING PRO-BAPUJEE JENA,16-Nov-2025 03:30 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,35,3230502,SATYAJIT SAMAL,17-Nov-2025 02:23 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,36,3232434,SATYAPRIYA PRUSTY,17-Nov-2025 04:12 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,37,3228354,SAUMYARANJAN KHUNTIA,15-Nov-2025 11:46 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,38,3209687,SHAIKH SARFRAJ,10-Nov-2025 07:28 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,39,3225001,SHARMISTHA PANDA,14-Nov-2025 04:05 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,40,3228663,Silpa Dani,16-Nov-2025 09:22 AM,Accepted-AOC,"L1 bid of Sri Silpa Dani selected through transparent lottery system accepted by the S.E., Aul Embankment Division for award of contract.",22-May-2026 01:19 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,41,3232353,SK ASADULLAH,17-Nov-2025 02:50 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,42,3230217,SK UMIDUL ISLAM,17-Nov-2025 10:18 AM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,43,3229833,Subhasis Samantaray,16-Nov-2025 07:03 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,44,3231668,SUBRAJEET BEHERA,17-Nov-2025 12:57 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,45,3218529,Subrata Kumar Khuntia,12-Nov-2025 06:05 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,46,3226096,SUCHISMITA BEHERA,14-Nov-2025 09:21 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,47,3199092,SUNIL KUMAR MALLICK,10-Nov-2025 11:57 AM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,48,3231084,SUSHRI SANGITA SAMANTARAY,17-Nov-2025 01:19 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,49,3229506,Trilochan Rout,17-Nov-2025 03:13 PM,Rejected-Finance,Not won in the transparent Lottery,21-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,AOC
