Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3423776,DUSILA SAHU,09-Mar-2026 12:13 PM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3419203,GHASIRAM JAINI,07-Mar-2026 12:08 PM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3423143,GOURAB KUMAR BANSAL,08-Mar-2026 01:29 PM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3424253,HEMAKANTI BEHERA,09-Mar-2026 03:52 PM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3423695,JITENDRA BARIHA,09-Mar-2026 12:02 PM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3423861,KUNTI MAHANANDA,09-Mar-2026 12:07 PM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3421903,MAA MANGALA TRADERS,06-Mar-2026 08:51 PM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3423727,MAHAMAI CONSTRUCTION,09-Mar-2026 11:36 AM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3423436,MALATI BAG,08-Mar-2026 08:47 PM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3424032,MAMATA KUMBHAR,09-Mar-2026 04:10 PM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3423042,MANJU AGRAWL,08-Mar-2026 08:46 PM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3423338,manorama sahu,08-Mar-2026 07:37 PM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3423914,MURARI PRASAD MISHRA,09-Mar-2026 01:10 PM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3424140,NANDA KISHOR AGRAWAL,09-Mar-2026 01:50 PM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3423632,NETRANANDA MAJHI,09-Mar-2026 11:10 AM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3423471,NIRMALA BEHERA,09-Mar-2026 10:56 AM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,3422860,PRITI AGRAWAL,08-Mar-2026 11:56 AM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3423756,PURNA CHANDRA KUMBHAR,09-Mar-2026 11:29 AM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,3422891,RAJESH KUMAR JAIN,07-Mar-2026 08:26 PM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3422877,RAMAKANTA PATTANAIK,07-Mar-2026 08:38 PM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3419595,ROSHNI AGRAWAL,05-Mar-2026 12:14 PM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,3422247,SATYABHAMA BEHERA,08-Mar-2026 12:31 PM,Accepted-AOC,AOC,07-May-2026 10:27 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,3423022,SATYABRAT BRAHMA,08-Mar-2026 10:39 AM,Rejected-Finance,NOT WINE THE LOTTERY,07-May-2026 10:26 AM,,,,,,,AOC
