Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,13,3421012,BABULAL SAHU,07-Mar-2026 01:37 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,14,3415522,BANAMALI NAIK,03-Mar-2026 06:42 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,15,3421922,Barun Kumar Agrawal,06-Mar-2026 09:24 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,16,3418510,BHAWANI SAHU,04-Mar-2026 06:52 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,17,3421140,Bhawani Sankar Harpal,06-Mar-2026 01:17 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,18,3421862,BHAWANI SANKAR PANDA,07-Mar-2026 03:58 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,19,3419454,BIKASH KUMAR AGRAWAL,07-Mar-2026 02:11 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,20,3421836,BIKASH RANJAN BABU,07-Mar-2026 02:49 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,21,3422152,BIRAJA SANKAR DAS,07-Mar-2026 10:33 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,22,3421875,CHAITANYA MAJHI,07-Mar-2026 10:51 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,23,3422021,CHANCHAL MAJHI,07-Mar-2026 12:47 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,24,3419723,CH SUBASH CHANDRA PATRO,06-Mar-2026 11:42 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,25,3422217,Debabrata Mohanty,07-Mar-2026 01:15 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,26,3421929,DIBAKAR PANDA,07-Mar-2026 07:10 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,27,3422238,DILLIP KUMAR MISHRA,07-Mar-2026 01:44 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,28,3422017,DIPTIMAYEE JENA,07-Mar-2026 11:11 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,29,3422083,GANESH NAIK,07-Mar-2026 12:40 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,30,3422000,GITANJALI MEHER,07-Mar-2026 12:59 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,31,3418241,GITANJALI PADHAN,04-Mar-2026 07:14 PM,Not Admitted-Fee/PreQual/Technical/Finance,Others-Due to non submission of Litigation certificate,20-Apr-2026 12:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,32,3422766,HITESH KUMAR SHARMA,07-Mar-2026 04:54 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,33,3422623,JALANDHAR MAJHI,07-Mar-2026 02:44 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,34,3420898,Jitendra Kumar Naik,06-Mar-2026 01:20 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,35,3422726,Jituraj Naik,07-Mar-2026 04:52 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,36,3413018,KAILASH CHANDRA NAIK,27-Feb-2026 04:18 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,37,3422151,Kamalini Panda,07-Mar-2026 09:54 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,38,3415875,KANHU CHARAN MANDAL,03-Mar-2026 07:31 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,39,3417941,KESHAV SHARMA,05-Mar-2026 01:04 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,40,3422314,KRISHNA BALLAV GOPAL,07-Mar-2026 03:35 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,41,3421336,Kshira Sagar Kumar,07-Mar-2026 08:50 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,42,3414701,KUMUDINI PADHI,02-Mar-2026 08:04 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,43,3415558,Lalita Naik,04-Mar-2026 12:41 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,44,3417537,LIKHIT CONSTRUCTION AND SALES,03-Mar-2026 01:53 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,45,3422698,MANAS KUMAR BHOI,07-Mar-2026 03:59 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,46,3421842,MANOJ KUMAR NAYAK,07-Mar-2026 03:25 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,47,3422206,MANOJ KUMAR PADHI,07-Mar-2026 10:44 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,48,3417192,M/s BHARAT BHUSHAN GAHIR,03-Mar-2026 06:50 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,49,3417749,M/s. D.K. Construction,03-Mar-2026 06:50 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,50,3422387,M/S SHREE SHYAM REALCON,07-Mar-2026 01:31 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,51,3420940,M/s Sudhir Naik,07-Mar-2026 02:23 PM,Accepted-AOC,AOC issued to Sri Naik,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,52,3421984,NABIN KUMAR AGRAWAL,07-Mar-2026 11:36 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,53,3422665,NANDA KISHOR NAIK,07-Mar-2026 04:12 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,54,3414315,NIHAR RANJAN MANGARAJ,03-Mar-2026 08:09 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,55,3418388,NIKITA BEHERA,07-Mar-2026 01:39 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,56,3421429,N. SWAYAM SIDDHA,06-Mar-2026 06:34 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,57,3421061,PARAMJEET KAUR,07-Mar-2026 01:15 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,58,3421226,PARESWAR PRADHANI,06-Mar-2026 12:42 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,59,3422594,PRADEEP KUMAR NAIK,07-Mar-2026 02:27 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,60,3421905,PRADEEPTA KUMAR TRIPATHY,07-Mar-2026 01:44 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,61,3416211,Prakash Chandra Naik,07-Mar-2026 03:39 AM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,62,3421747,PRATAP KISHOR NAIK,06-Mar-2026 07:38 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,63,3421541,RAHUL AGRAWAL,07-Mar-2026 01:45 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,64,3422588,RAMESH KUMAR AGRAWAL,07-Mar-2026 03:57 PM,Rejected-AOC,Rejected by L2 bidder,27-May-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
