Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,11,3321795,BHAGABAN MOHANTY,30-Dec-2025 11:25 AM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,12,3341400,BIJAYA KUMAR ROUT,31-Dec-2025 04:38 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,13,3332317,Bikramjit Barik,27-Dec-2025 06:33 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,14,3341120,BISWARANJAN BISWAL,01-Jan-2026 11:19 AM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,15,3342493,DEBASISH BEHERA,02-Jan-2026 02:18 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,16,3339477,Deepak Kumar Behera,30-Dec-2025 12:01 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,17,3342607,DEEPAK MANDAL,02-Jan-2026 04:25 PM,Rejected-Technical,Disqualified due to clearly not mentioned regarding not yet availed facility of more than thrree works,20-Jan-2026 04:49 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,18,3341715,DHIRENDRA KUMAR NAYAK,01-Jan-2026 12:47 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,19,3332189,DINESH KUMAR JENA,27-Dec-2025 05:40 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,20,3341145,DINESH KUMAR PANY,31-Dec-2025 12:34 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,21,3341657,DIPAK KUMAR JENA,01-Jan-2026 11:46 AM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,22,3342363,DIPAK KUMAR MOHANTY,02-Jan-2026 01:14 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,23,3339482,DIVYA DEVI PATRA,30-Dec-2025 12:56 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,24,3342419,GOLAK BIHARI PATI,02-Jan-2026 01:37 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,25,3332152,gyanaranjan behera,27-Dec-2025 08:55 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,26,3342156,Jajati Ranjan Mohanty,02-Jan-2026 09:42 AM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,27,3330754,KRISHNA MOHAPATRA,27-Dec-2025 01:03 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,28,3340803,LALIT KUMAR TRIPATHY,02-Jan-2026 01:59 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,29,3342448,LAXMIDHAR ROUT,02-Jan-2026 04:45 PM,Rejected-Finance,disqualified for transparent lottery due to L2,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,30,3320202,MANA MISHRA,22-Dec-2025 06:56 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,31,3342297,MANAS RANJAN SAMAL,02-Jan-2026 01:18 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,32,3315569,MANOJ KUMAR BARIK,18-Dec-2025 09:43 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,33,3342442,M N RAJKISHAN BISWAL,02-Jan-2026 04:55 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,34,3330461,M/S ABHISEK DAS,26-Dec-2025 07:22 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,35,3341752,M/S BHAKTA BANDHU BEHURIA,02-Jan-2026 04:34 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,36,3332038,Nihar Ranjan Mohapatra,27-Dec-2025 04:52 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,37,3342359,NIRAKAR SAMAL,02-Jan-2026 01:05 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,38,3338718,NITYA PRAKASH ROUT,29-Dec-2025 10:06 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,39,3318792,PRADEEP KUMAR BEHERA,01-Jan-2026 12:28 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,40,3342338,PRADEEP KUMAR GIRI,02-Jan-2026 12:51 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,41,3324954,Pramod Kumar Barik,25-Dec-2025 12:58 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,42,3335895,PRASANNA KUMAR SENAPATI,29-Dec-2025 11:48 AM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,43,3328122,Priyabrata Behera,25-Dec-2025 06:17 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,44,3342511,Rabindra Kumar Das,02-Jan-2026 02:47 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,45,3339812,RABINDRA KUMAR SAHOO,30-Dec-2025 01:25 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,46,3342531,RABINDRA MOHAN DAS,02-Jan-2026 02:58 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,47,3327769,Raj Kumar Sahoo,02-Jan-2026 11:35 AM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,48,3342397,Raj Ranjan Das,02-Jan-2026 01:19 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,49,3341696,RAKESH KUMAR GHADAI,01-Jan-2026 12:32 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,50,3338060,RATIKANTA NAYAK,30-Dec-2025 10:48 AM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,51,3341693,RITESH KUMAR PANDA,01-Jan-2026 12:23 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,52,3342211,SAGAR KUMAR BHADRA,02-Jan-2026 11:36 AM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,53,3342034,SANUJA KUMAR DAS,02-Jan-2026 01:36 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,54,3332287,SARASWAT MISHRA,29-Dec-2025 06:53 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,55,3342235,SASANK SEKHAR PARIDA,02-Jan-2026 01:02 PM,Rejected-Technical,Disqualified due to suomoto cancellation of GST wef 29 april 2025,20-Jan-2026 04:49 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,56,3338291,SATABADI PRIYADARSHINI RAY,30-Dec-2025 08:59 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,57,3331982,SATYAJIT DAS,27-Dec-2025 04:37 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,58,3329956,Shantanu Maity,26-Dec-2025 03:48 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,59,3335689,SOUMYA RANJAN MISHRA,29-Dec-2025 11:19 AM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,60,3331354,SUDARSHAN NAYAK,02-Jan-2026 02:00 PM,Rejected-Finance,defeated in transparent lottery,25-Feb-2026 12:11 PM,,,,,,,,,,,,,,,,,AOC
