Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,11,3421888,CHAITANYA MAJHI,07-Mar-2026 10:56 AM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,12,3419784,CH SUBASH CHANDRA PATRO,06-Mar-2026 11:48 AM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,13,3422088,GANESH NAIK,07-Mar-2026 01:27 PM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,14,3422009,GITANJALI MEHER,07-Mar-2026 01:06 PM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,15,3418250,GITANJALI PADHAN,04-Mar-2026 09:32 PM,Not Admitted-Fee/PreQual/Technical/Finance,Others-Due to non-submission of Litigation certificate,20-Apr-2026 12:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,16,3422385,HANUMAN PRASAD AGRAWAL,07-Mar-2026 12:45 PM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,17,3421964,Jashobanta Kumar Bishi,06-Mar-2026 09:26 PM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,18,3420906,Jitendra Kumar Naik,06-Mar-2026 01:30 PM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,19,3421933,Kalpalata Tripathy,07-Mar-2026 03:00 AM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,20,3415571,Kapilash Naik,04-Mar-2026 12:53 PM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,21,3417706,KESHAV SHARMA,05-Mar-2026 01:29 PM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,22,3421341,Kshira Sagar Kumar,07-Mar-2026 08:52 AM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,23,3417549,LIKHIT CONSTRUCTION AND SALES,03-Mar-2026 02:10 PM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,24,3422164,MANIKYA JYOTI PANDA,07-Mar-2026 10:27 AM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,25,3421850,MANOJ KUMAR NAYAK,07-Mar-2026 03:29 AM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,26,3417737,M/s. D.K. Construction,03-Mar-2026 06:57 PM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,27,3422402,M/S SHREE SHYAM REALCON,07-Mar-2026 01:42 PM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,28,3422628,PRADEEP KUMAR NAIK,07-Mar-2026 02:58 PM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,29,3416227,Prakash Chandra Naik,07-Mar-2026 03:45 AM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,30,3421532,RAHUL AGRAWAL,07-Mar-2026 01:56 PM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,31,3422595,RAMESH KUMAR AGRAWAL,07-Mar-2026 04:08 PM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,32,3421401,RANKANIDHI MEHER,07-Mar-2026 01:34 AM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,33,3421989,Rasmita Pattnaik,07-Mar-2026 03:20 PM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,34,3421619,RATHA MEHER,06-Mar-2026 11:25 PM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,35,3420019,ROHAN KUMAR NAG,06-Mar-2026 12:43 PM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,36,3417129,Sanjaya Kumar Padhi,07-Mar-2026 03:39 AM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,37,3422330,SANJEEB KUMAR AGRAWAL,07-Mar-2026 01:34 PM,Accepted-AOC,AOC issued to Sri Agrawal,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,38,3422192,SARAT HARIJAN,07-Mar-2026 03:36 PM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,39,3418770,SOURAV KUMAR AGRAWAL,06-Mar-2026 03:09 PM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,40,3421370,SRI TIRTHA SAHU,07-Mar-2026 04:07 AM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,41,3421822,SUBHAKANTA MISHRA,07-Mar-2026 02:47 PM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,42,3422506,Sudarshan Naik,07-Mar-2026 01:45 PM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,43,3421122,TANKADHAR MEHER,07-Mar-2026 01:50 AM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,44,3421879,TANKADHAR SABAR,06-Mar-2026 08:37 PM,Rejected-AOC,Rejected by Lottery,23-May-2026 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
