S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,11,2992656,ASHOK KUMAR NEGI,07-Jul-2025 09:14 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,12,2991129,ASHOK KUMAR PADHAN,06-Jul-2025 01:30 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,13,2990935,ATUL KUMAR BANSAL,06-Jul-2025 12:41 AM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,14,2985726,Banishree Mishra,02-Jul-2025 12:57 AM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,15,2992127,BHAWANI SANKAR PANDA,07-Jul-2025 08:00 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,16,2992760,Bhojraj Rana,07-Jul-2025 10:23 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,17,2987036,Biswajit Mund,07-Jul-2025 10:35 AM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,18,2992744,BYASADEBA SAHU,07-Jul-2025 09:47 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,19,2981437,DEEPAK RANJAN BEHERA,07-Jul-2025 08:12 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,20,2988538,DOLAMANI CHOUDHURY,04-Jul-2025 11:16 AM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,21,2991120,GHANASHYAM SAHU,06-Jul-2025 11:35 AM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,22,2993491,GITANJALI MEHER,08-Jul-2025 05:03 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,23,2992370,GITANJALI PADHAN,07-Jul-2025 05:30 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,24,2993297,Gyanendra Dhar,08-Jul-2025 03:43 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,25,2991078,JITENDRA BARIHA,06-Jul-2025 10:10 AM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,26,2989794,LIKUN KUMAR MOHANTY,08-Jul-2025 01:17 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,27,2991147,Madan Nayak,07-Jul-2025 07:51 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,28,2989299,MADHAB KUMAR MAHAPATRA,06-Jul-2025 12:13 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,29,2986912,MANOJ KUMAR NAYAK,03-Jul-2025 08:25 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,30,2991243,Manoranjan Nayak,06-Jul-2025 01:08 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,31,2991249,MEENA DEVI,06-Jul-2025 06:36 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,32,2990841,MITRA BHANU SAHU,06-Jul-2025 06:30 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,33,2992683,MOHAMMED SOFEL,08-Jul-2025 12:42 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,34,2990037,MOHINI PANDA,05-Jul-2025 08:48 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,35,2984860,M/S SWARAJ TRADERS,01-Jul-2025 12:18 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,36,2993007,NABAKRUSHNA PADHAN,08-Jul-2025 12:08 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,37,2992636,NANDA KISHOR AGRAWAL,07-Jul-2025 08:47 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,38,2992986,Nandini Sahu,08-Jul-2025 01:27 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,39,2992795,NARAYANA MEHER,08-Jul-2025 12:21 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,40,2985523,NARESH KUMAR DAS,01-Jul-2025 07:28 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,41,2984576,NEMICHAND AGRAWAL,02-Jul-2025 06:33 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,42,2992966,PREMANANDA BEHERA,08-Jul-2025 11:45 AM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,43,2986465,PRIYALATA PANDA,05-Jul-2025 10:10 AM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,44,2985489,RAJESH DAS,01-Jul-2025 07:56 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,45,2987173,Rasmita Pattnaik,03-Jul-2025 12:06 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,46,2990648,RATHA MEHER,08-Jul-2025 02:09 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,47,2987578,Sachidananda Majhi,06-Jul-2025 05:58 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,48,2986267,SARADA KUMARI RAO,04-Jul-2025 12:25 AM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,49,2985832,SHASHI BHUSAN PRAHARAJ,02-Jul-2025 01:11 AM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,50,2993276,Sobhabati Meher,08-Jul-2025 03:23 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,51,2989391,SOBHAGINI SAHU,04-Jul-2025 07:28 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,52,2988177,SUDHANSU SEKHAR BEHERA,05-Jul-2025 05:00 PM,Accepted-AOC,AOC,01-May-2026 07:24 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,53,2986202,SUNYA MANGARAJ,07-Jul-2025 08:33 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,54,2992739,SUSHANTA KUMAR JENA,08-Jul-2025 01:11 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,55,2986291,TANKADHAR MEHER,04-Jul-2025 01:21 AM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,56,2991525,TAPAN SAHU,07-Jul-2025 12:59 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,57,2989194,TAPASWINI MUND,04-Jul-2025 05:37 PM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,58,2989483,UDAYANATH CHHATRIA,05-Jul-2025 10:44 AM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,59,2990890,UPENDRA KUMAR BHOI,06-Jul-2025 01:10 AM,Rejected-Finance,Through Transparent Lottery Process,13-Oct-2025 09:14 PM,,,,,,,,,,,,,,,,AOC
