Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
,,,,,,,,,,,,,,,,,,,11,3230211,BISWARANJAN BEHERA,17-Nov-2025 12:27 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,12,3228634,Damayanti Jena,16-Nov-2025 08:13 AM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,13,3231010,DEBARANJAN SAMANTARAY,17-Nov-2025 12:57 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,14,3225461,DEBASIS MOHANTY,14-Nov-2025 05:06 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,15,3232199,HEMANTA KUMAR SAMAL,17-Nov-2025 02:19 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,16,3223605,JAGANNATHA DAS,14-Nov-2025 10:47 AM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,17,3229799,JYOTISANKAR PARIDA,16-Nov-2025 06:31 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,18,3225227,LITU KUMAR ROUT,14-Nov-2025 03:54 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,19,3228494,Mr Manmohan Rout,15-Nov-2025 09:53 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,20,3226511,M/S Y CONSTRUCTION,15-Nov-2025 10:02 AM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,21,3230193,Pabitra Jena,17-Nov-2025 09:31 AM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,22,3229620,PRATYUSA KUMAR DAS,16-Nov-2025 05:10 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,23,3201496,PRAVABATI ROUT,09-Nov-2025 01:47 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,24,3224086,RAJENDRA NARAYAN NAYAK,14-Nov-2025 01:53 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,25,3230708,RAMESH KUMAR DALAI,17-Nov-2025 09:22 AM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,26,3231310,R K SOUMYAKANT,17-Nov-2025 02:58 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,27,3229772,Shivam Senapati,16-Nov-2025 05:55 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,28,3230382,SHUVAM PRIYADARSI KAR,17-Nov-2025 01:28 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,29,3230763,SUBHALAXMI BARIK,17-Nov-2025 03:29 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,30,3227126,SUBHASMITA BEHERA,16-Nov-2025 10:17 AM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,31,3229251,sudhiranjan sahoo,16-Nov-2025 01:34 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,32,3226312,SUJATA PRUSTY,15-Nov-2025 12:05 AM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,33,3232406,SUSANTA KUMAR KUND,17-Nov-2025 03:07 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,34,3228690,SUSANT KUMAR PARIDA,16-Nov-2025 09:23 AM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,35,3232661,SWORUP ROUTRAY,17-Nov-2025 04:31 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,36,3230421,TARADEVI CONSTRUCTION PROP. SARBESWAR ROUT,16-Nov-2025 11:16 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
