Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,11,3421008,BABULAL SAHU,07-Mar-2026 01:29 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,12,3421914,Barun Kumar Agrawal,06-Mar-2026 09:20 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,13,3418511,BHAWANI SAHU,04-Mar-2026 06:59 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,14,3421117,Bhawani Sankar Harpal,06-Mar-2026 01:11 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,15,3421861,BHAWANI SANKAR PANDA,07-Mar-2026 03:55 AM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,16,3422621,BIBHUTI PRASAD RANA,07-Mar-2026 04:10 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,17,3421829,BIKASH RANJAN BABU,07-Mar-2026 02:47 AM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,18,3422147,BIRAJA SANKAR DAS,07-Mar-2026 10:26 AM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,19,3422701,BISAM NANDA,07-Mar-2026 03:50 PM,Accepted-AOC,AOC issued to Sri Nanda,26-May-2026 07:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,20,3421867,CHAITANYA MAJHI,07-Mar-2026 10:47 AM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,21,3414875,CHAKRADHAR BUDDHIA,28-Feb-2026 09:07 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,22,3419694,CH SUBASH CHANDRA PATRO,06-Mar-2026 11:38 AM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,23,3422211,Debabrata Mohanty,07-Mar-2026 01:13 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,24,3421926,DIBAKAR PANDA,07-Mar-2026 07:05 AM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,25,3422230,DILLIP KUMAR MISHRA,07-Mar-2026 01:43 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,26,3421032,DOLAMANI CHOUDHURY,06-Mar-2026 11:02 AM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,27,3422081,GANESH NAIK,07-Mar-2026 12:24 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,28,3421995,GITANJALI MEHER,07-Mar-2026 12:56 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,29,3418238,GITANJALI PADHAN,04-Mar-2026 12:04 PM,Not Admitted-Fee/PreQual/Technical/Finance,Others-Due to non submission of Litigation certificate,20-Apr-2026 11:37 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,30,3422713,HITESWAR PRASAD MAHAUTY,07-Mar-2026 03:53 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,31,3421958,Jashobanta Kumar Bishi,06-Mar-2026 09:11 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,32,3420895,Jitendra Kumar Naik,06-Mar-2026 01:17 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,33,3421251,JUBRAJ SAHU,07-Mar-2026 10:46 AM,Rejected-Finance,L2 Bidder,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,34,3422145,Kamalini Panda,07-Mar-2026 09:47 AM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,35,3417951,KESHAV SHARMA,05-Mar-2026 12:54 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,36,3421331,Kshira Sagar Kumar,07-Mar-2026 08:47 AM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,37,3414695,KUMUDINI PADHI,02-Mar-2026 08:00 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,38,3415554,Lalita Naik,04-Mar-2026 12:37 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,39,3415505,LIKHIT CONSTRUCTION AND SALES,03-Mar-2026 04:48 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,40,3415482,MADHABI BAG,03-Mar-2026 05:41 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,41,3422685,MANAS KUMAR BHOI,07-Mar-2026 03:56 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,42,3421976,MANINI MOHANTY,07-Mar-2026 02:46 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,43,3421837,MANOJ KUMAR NAYAK,07-Mar-2026 03:23 AM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,44,3422204,MANOJ KUMAR PADHI,07-Mar-2026 10:42 AM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,45,3422261,MITALI MAHAKHUD,07-Mar-2026 12:46 PM,Not Admitted-Fee/PreQual/Technical/Finance,Others-Due to non submission of Tender Documents(wrong affidavit),20-Apr-2026 11:37 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,46,3417757,M/s. D.K. Construction,03-Mar-2026 06:45 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,47,3422274,M/S SHREE SHYAM REALCON,07-Mar-2026 01:27 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,48,3422653,NANDA KISHOR NAIK,07-Mar-2026 04:06 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,49,3418387,NIKITA BEHERA,07-Mar-2026 01:33 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,50,3421424,N. SWAYAM SIDDHA,06-Mar-2026 06:33 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,51,3421760,PARAMANANDA SAHU,06-Mar-2026 11:44 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,52,3421054,PARAMJEET KAUR,07-Mar-2026 01:22 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,53,3421220,PARESWAR PRADHANI,06-Mar-2026 12:40 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,54,3422556,PRADEEP KUMAR NAIK,07-Mar-2026 02:10 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,55,3421894,PRADEEPTA KUMAR TRIPATHY,07-Mar-2026 01:41 AM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,56,3416198,Prakash Chandra Naik,07-Mar-2026 03:37 AM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,57,3421742,PRATAP KISHOR NAIK,06-Mar-2026 07:33 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,58,3421545,RAHUL AGRAWAL,07-Mar-2026 01:37 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,59,3421106,RAJ KISHOR BHOI,07-Mar-2026 09:01 AM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,60,3422571,RAMESH KUMAR AGRAWAL,07-Mar-2026 03:48 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,61,3421171,RANJAN KUMAR SAHU,07-Mar-2026 02:03 AM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,62,3421389,RANKANIDHI MEHER,07-Mar-2026 01:27 AM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,63,3421983,Rasmita Pattnaik,07-Mar-2026 03:10 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,64,3421605,RATHA MEHER,06-Mar-2026 11:15 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,65,3419977,ROHAN KUMAR NAG,06-Mar-2026 12:28 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,66,3422501,RUDRA PRASAD MUND,07-Mar-2026 03:41 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,67,3422550,Sangita Panda,07-Mar-2026 04:17 PM,Rejected-Finance,Rejected,26-May-2026 07:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
