Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
,,,,,,,,,,,,,11,3228871,BISWAJIT SAHOO,16-Nov-2025 11:50 AM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,12,3223181,CHANDRA SEKHAR PANDA,15-Nov-2025 11:26 AM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,13,3223506,Debasis Samal,14-Nov-2025 08:37 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,14,3228876,DILLIP KUMAR BHADRA,16-Nov-2025 01:21 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,15,3228526,Dipak Behera,15-Nov-2025 11:06 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,16,3218794,Gyanendra Dhar,14-Nov-2025 11:46 AM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,17,3233051,HALADHAR SAHOO,17-Nov-2025 04:52 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,18,3232805,JYOTI RANJAN JENA,17-Nov-2025 04:41 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,19,3232944,JYOTIRANJAN SETHI,17-Nov-2025 04:35 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,20,3229892,LALIT KUMAR PARIDA,16-Nov-2025 07:22 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,21,3231488,MAHABIR PRASAD,17-Nov-2025 02:27 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,22,3229003,MANAS RANJAN SWAIN,17-Nov-2025 07:15 AM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,23,3232037,NIHAR RANJAN NAYAK,17-Nov-2025 03:04 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,24,3223384,NIRMALYA SENAPATI,14-Nov-2025 03:13 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,25,3228604,Pabitra Jena,17-Nov-2025 02:05 AM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,26,3229051,PRAGNYAJIT NAYAK,17-Nov-2025 12:45 AM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,27,3230761,PRAJYOLITA NAYAK,17-Nov-2025 02:00 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,28,3230705,PRAKASH KUMAR NAYAK,17-Nov-2025 12:19 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,29,3225777,PRAVAS MOHANTY,14-Nov-2025 07:12 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,30,3226332,PRIYANJOTI NAYAK,17-Nov-2025 08:20 AM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,31,3231003,PRIYATOSH NAYAK,17-Nov-2025 11:52 AM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,32,3224145,PUSPA LATA BEHERA,15-Nov-2025 08:08 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,33,3224048,RAJENDRA NARAYAN NAYAK,14-Nov-2025 01:45 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,34,3226605,RAJIBA KUMAR GAHAN,15-Nov-2025 11:54 AM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,35,3226884,Sagar Ranjan Sahu,17-Nov-2025 11:25 AM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,36,3231942,SAMRAT KUMAR BEHERA,17-Nov-2025 03:08 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,37,3225804,SANGRAM KESHARI PANDA,14-Nov-2025 09:15 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,38,3230173,SATYABRATA MANIK,17-Nov-2025 01:04 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,39,3229456,SATYAJIT MALLICK,17-Nov-2025 04:58 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,40,3233027,SATYAJIT SAMAL,17-Nov-2025 04:48 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,41,3228084,Shiv Prasad Moharana,16-Nov-2025 01:05 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,42,3230226,SK UMIDUL ISLAM,17-Nov-2025 10:24 AM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,43,3228538,SOUMYA RANJAN CHOWDHURY,16-Nov-2025 09:04 PM,Accepted-AOC,"L1 bid of Sri SOUMYA RANJAN CHOWDHURY selected through transparent lottery system accepted by the S.E., Aul Embankment Division for award of contract.",22-May-2026 05:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,44,3228795,SUBASH CHANDRA SETHI,16-Nov-2025 12:05 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,45,3230739,SUBHALAXMI BARIK,17-Nov-2025 03:49 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,46,3229800,Subhasis Samantaray,16-Nov-2025 07:16 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,47,3226895,SUBHRAMANYU NAYAK,16-Nov-2025 10:08 AM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,48,3229229,sudhiranjan sahoo,16-Nov-2025 01:28 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,49,3231736,SUSANTA KUMAR PARIJA,17-Nov-2025 01:07 PM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,50,3230616,UMAKANTA PARIJA,17-Nov-2025 09:47 AM,Rejected-Finance,Not won in the transparent Lottery,23-Dec-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
