Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Tender Stage
,,,,,,,,,,,,,,,,,,,14,3119117,BIKASH RANJAN BABU,09-Oct-2025 01:23 PM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,15,3112326,CHANDRAKANTA PANDA,09-Oct-2025 06:47 PM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,16,3121024,CHANDRASEKHAR DHANGADAMAJHI,10-Oct-2025 12:58 AM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,17,3122090,CH SUBASH CHANDRA PATRO,10-Oct-2025 02:10 PM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,18,3122339,DURGA PRASAD GUPTA,10-Oct-2025 03:37 PM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,19,3119545,GANESH SHARMA,10-Oct-2025 01:16 AM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,20,3115477,GITANJALI PADHAN,08-Oct-2025 10:38 AM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,21,3114726,GOVIND LAL AGRAWAL,09-Oct-2025 06:47 PM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,22,3108051,Gupteswar Behera,10-Oct-2025 02:04 AM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,23,3121453,HITESH KUMAR SHARMA,10-Oct-2025 12:04 PM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,24,3113121,Jitendra Kumar Naik,07-Oct-2025 10:35 AM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,25,3115987,KESHAV SHARMA,08-Oct-2025 01:03 PM,Rejected-Technical,Not-Qualified,13-Nov-2025 10:05 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,26,3122028,LOKNATH MAHARANA,10-Oct-2025 03:25 PM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,27,3100286,MD SIFAN NOOR,25-Sep-2025 03:54 PM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,28,3114765,MOHIT KUMAR AGRAWAL,09-Oct-2025 06:34 PM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,29,3121464,M/S PAYAL INFRA,10-Oct-2025 03:43 PM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,30,3121750,M/S SHREE SHYAM REALCON,10-Oct-2025 01:58 PM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,31,3102585,NIKITA BEHERA,09-Oct-2025 12:48 PM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,32,3117098,POOJA MITTAL,08-Oct-2025 04:45 PM,Rejected-Technical,Not-Qualified,13-Nov-2025 10:05 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,33,3119455,Prakash Chandra Naik,10-Oct-2025 10:58 AM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,34,3120936,RAKESH KUMAR SAHU,10-Oct-2025 01:08 AM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,35,3122394,RASHMI RANJAN SARANGI,10-Oct-2025 03:40 PM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,36,3108740,Rudra Prasad Padhi,06-Oct-2025 11:39 AM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,37,3099524,SABITA CHHATRIA,24-Sep-2025 11:01 PM,Rejected-Technical,Not-Qualified,13-Nov-2025 10:05 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,38,3113278,SANDIP KUMAR AGRAWAL,06-Oct-2025 09:49 PM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,39,3111388,SANJEEB KUMAR AGRAWAL,06-Oct-2025 07:39 PM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,40,3109025,SATYA RANJAN SAHU,04-Oct-2025 07:44 PM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,41,3121544,SITESH KUMAR NAHAK,10-Oct-2025 02:00 PM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,42,3121571,SUBHAKANTA MISHRA,10-Oct-2025 01:45 PM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,43,3120640,SUBIR PANDA PROP OF MS KASTURI INFRA,09-Oct-2025 11:14 PM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,44,3117991,Suresh Chandra Dash,09-Oct-2025 08:05 PM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,45,3117694,Tankadhar Pan,09-Oct-2025 07:32 PM,Accepted-AOC,As per transparent lottery system,04-Mar-2026 06:57 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,46,3119518,TAPAN SAHU,09-Oct-2025 01:42 PM,Rejected-Finance,As per transparent lottery system,07-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,47,3099527,TIKESWAR KHAMARI,24-Sep-2025 11:16 PM,Rejected-Technical,Not-Qualified,13-Nov-2025 10:05 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
