Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
,,,,,,,11,3323617,DEBASISH MOHANTY,25-Dec-2025 10:58 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,12,3334687,DEVI PRASAD RANA,29-Dec-2025 12:29 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,13,3327930,Ganesh Sahu,26-Dec-2025 08:49 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,14,3327015,HIMANSU KUMAR DAS,24-Dec-2025 09:56 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,15,3331842,IPSITA PATTNAIK,28-Dec-2025 07:34 AM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,16,3327917,JBS CONSTRUCTIONS PRIVATE LIMITED,27-Dec-2025 04:20 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,17,3319772,JOGENDRA KUMAR MOHANTY,24-Dec-2025 01:42 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,18,3333961,JYOTI RANJAN PATRA,29-Dec-2025 02:32 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,19,3328713,Kartikeswar Sahu,26-Dec-2025 07:34 AM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,20,3332508,MAMATA BEHERA,28-Dec-2025 03:04 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,21,3337173,M/S AKASH INFRATECH PROP. AKASHDEEP SINGH SANDHU,29-Dec-2025 03:10 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,22,3336591,NARAYAN PRADHAN,29-Dec-2025 03:47 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,23,3329905,PRABHAT KUMAR SAHU,29-Dec-2025 04:12 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,24,3334315,PRABINA KUMAR SAHOO,28-Dec-2025 05:51 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,25,3335481,PRACHI SOURAV MOHAPATRA to,29-Dec-2025 10:16 AM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,26,3331713,PRADEEP KUMAR BEHERA,27-Dec-2025 09:37 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,27,3334633,RAJESH KUMAR PRADHAN,28-Dec-2025 07:49 PM,Accepted-AOC,Awarded through Lottery,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,28,3330837,RAKESH RANJAN MOHANTY,26-Dec-2025 09:20 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,29,3337405,RAMADEVI MAHAKUDA,29-Dec-2025 03:29 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,30,3332983,RAMA KRUSHNA PATTNAYAK,28-Dec-2025 12:14 AM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,31,3335556,RAMESWAR PANIGRAHI,29-Dec-2025 10:44 AM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,32,3334017,RAMKRUSHNA PRADHAN,28-Dec-2025 03:39 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,33,3333427,SAMEER KUMAR MAHAKUD,28-Dec-2025 12:23 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,34,3334028,SANDEEP RAJGURU,28-Dec-2025 03:47 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,35,3333357,SANGRAM KISHORE PANI,28-Dec-2025 04:31 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,36,3335805,SANGRAM SAHU,29-Dec-2025 11:36 AM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,37,3332704,Santosh Kumar Panda,27-Dec-2025 10:13 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,38,3330846,Sibaram Suar,27-Dec-2025 07:25 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,39,3334697,SIBA SANKAR SUBUDHI,28-Dec-2025 08:05 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,40,3335890,SOUMYARANJAN NAYAK,29-Dec-2025 11:46 AM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,41,3336304,Sri Chittaranjan Sahu,29-Dec-2025 05:13 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,42,3324884,Sri Gopal Chandra Tripathy,27-Dec-2025 08:21 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,43,3324847,Srikanta Sahu,23-Dec-2025 06:03 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,44,3335791,SRI TIRTHA SAHU,29-Dec-2025 04:06 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,45,3330597,SUBHASHKUMAR S JENA,26-Dec-2025 06:57 PM,Rejected-Technical,rejected due to uploaded unsigned affidavit,15-Jan-2026 12:06 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,46,3327807,SUDARSHAN BEHERA,25-Dec-2025 05:25 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,47,3323812,SUMANTA KUMAR MALLICK,25-Dec-2025 12:26 AM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,48,3333772,Sunil Kumar Panda,28-Dec-2025 01:48 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,49,3335822,SURAJ KUMAR SAHU,29-Dec-2025 01:33 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,50,3331853,Sushanta Ranjan Patra,27-Dec-2025 10:01 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,51,3333341,Swetanjalee Sahu,28-Dec-2025 12:05 PM,Rejected-AOC,Not qualified,29-Mar-2026 09:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
