Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,11,3358336,CHODAGANGA MEHER,17-Jan-2026 04:05 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,12,3358992,DOLAMANI BIBHAR,19-Jan-2026 08:37 AM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,13,3359751,DUBARAJ PRADHAN,19-Jan-2026 03:42 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,14,3339757,GUPTESWAR KAND,30-Dec-2025 01:33 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,15,3353300,JHARANA SAHU,15-Jan-2026 07:17 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,16,3359730,JYOTI PRAKASH BISHI,19-Jan-2026 02:11 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,17,3341806,Kunja Bihari Sahu,06-Jan-2026 08:22 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,18,3346892,Laxmi Chand Mittal,06-Jan-2026 05:25 PM,Accepted-AOC,accepted,17-Mar-2026 12:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,19,3358627,LILABATI AGRAWAL,18-Jan-2026 09:34 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,20,3359207,LILI MEHER,19-Jan-2026 11:06 AM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,21,3358896,MD MUZAHID,19-Jan-2026 04:35 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,22,3358805,MOHIT AGRAWAL,18-Jan-2026 05:53 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,23,3359014,NABIN SAHU,19-Jan-2026 08:44 AM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,24,3359441,NANAK CHAND AGRAWAL,19-Jan-2026 12:39 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,25,3360057,PIYUSH GUPTA,19-Jan-2026 04:27 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,26,3347398,PRABODH BISHI,07-Jan-2026 10:56 AM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,27,3358556,Prasanna Kumar Mahana,18-Jan-2026 03:47 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,28,3342161,Purnachandra Singhbabu,15-Jan-2026 08:09 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,29,3359561,RAMESH CHANDRA JAGAT,19-Jan-2026 02:35 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,30,3359611,RISHAV KUMAR AGRAWAL,19-Jan-2026 01:39 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,31,3359443,SANJIB KUMAR HOTA,19-Jan-2026 12:56 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,32,3359587,SANTOSH KUMAR SAHU,19-Jan-2026 01:25 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,33,3347354,SOURAV KUMAR AGRAWAL,07-Jan-2026 12:03 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,34,3359887,SUSHANT KUMAR NAG,19-Jan-2026 03:25 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,35,3346907,TIMNESH AGRAWAL,06-Jan-2026 04:55 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,36,3358983,TINKU AGRAWAL,18-Jan-2026 10:06 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,37,3359009,YUGESH SAHU,19-Jan-2026 08:50 AM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
