EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,11,3227802,OM PRAKASH NAYAK,15-Nov-2025 03:53 PM,Rejected-Finance,Not Selected in lottery system,01-Feb-2026 12:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,12,3222310,PRIYANKA PRIYADRASHINI SAHU,14-Nov-2025 05:54 AM,Rejected-Finance,Not Selected in lottery system,01-Feb-2026 12:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,13,3227418,RAMA CHANDRA NAYAK,15-Nov-2025 02:54 PM,Rejected-Finance,Not Selected in lottery system,01-Feb-2026 12:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,14,3227596,RATI PRAKASH PALATA,15-Nov-2025 03:07 PM,Rejected-Finance,Not Selected in lottery system,01-Feb-2026 12:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,15,3226984,SAMBIT KUMAR MALLICK,15-Nov-2025 12:20 PM,Rejected-Finance,Not Selected in lottery system,01-Feb-2026 12:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,16,3224078,saroj ranjan nayak,14-Nov-2025 08:59 PM,Rejected-Finance,Not Selected in lottery system,01-Feb-2026 12:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,17,3227590,SASMAL CONSTRUCTION Prop-LATAPRIYA SASMAL,15-Nov-2025 04:19 PM,Rejected-Finance,Not Selected in lottery system,01-Feb-2026 12:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,18,3227895,SAUMYA RANJAN DASH PROPRIETOR SAUMYARANJAN CONSTRUCTION,15-Nov-2025 04:23 PM,Rejected-Finance,Not Selected in lottery system,01-Feb-2026 12:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,19,3226082,SIBU PRASAD BEHERA,14-Nov-2025 09:10 PM,Rejected-Finance,Not Selected in lottery system,01-Feb-2026 12:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,20,3227868,smruti ranjan senapati,15-Nov-2025 04:07 PM,Rejected-Finance,Not Selected in lottery system,01-Feb-2026 12:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,21,3226839,SRIKANTA KUMAR BASTIA,15-Nov-2025 04:20 PM,Rejected-Finance,Not Selected in lottery system,01-Feb-2026 12:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,22,3224444,SUBHASIS RATH,14-Nov-2025 01:43 PM,Rejected-Finance,Not Selected in lottery system,01-Feb-2026 12:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,23,3227521,SUSANTA KUMAR SWAIN,15-Nov-2025 02:51 PM,Rejected-Finance,Not Selected in lottery system,01-Feb-2026 12:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,24,3226994,SWASTIRANJAN BISWAL,15-Nov-2025 03:17 PM,Rejected-Finance,Not Selected in lottery system,01-Feb-2026 12:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,25,3227626,SWAYAM PRAKASH BEHERA,15-Nov-2025 03:13 PM,Rejected-Finance,Not Selected in lottery system,01-Feb-2026 12:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,26,3228024,TATHAGAT DEBASIS MOHANTY,15-Nov-2025 04:45 PM,Rejected-Finance,Not Selected in lottery system,01-Feb-2026 12:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
