Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,11,3085106,BISWABIJAYEE BEHERA,17-Sep-2025 02:37 PM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,12,3082761,BISWAJIT SWAIN PROP. BINODINI ENTERPRISES,16-Sep-2025 12:01 PM,Rejected-Technical,not selected through lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,13,3085094,CHANDAN KUMAR BEHERA,17-Sep-2025 02:51 PM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,14,3084523,CHANDRAKANTA BARAL,16-Sep-2025 10:01 PM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,15,3083606,Chinmaya Mohanty,16-Sep-2025 01:59 PM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,16,3082550,CHINMAYANANDA MISHRA,15-Sep-2025 08:59 PM,Rejected-Technical,not selected through lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,17,3084312,CHIRANJIBI KAR,16-Sep-2025 07:38 PM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,18,3084885,DEBABRAT SWAIN,17-Sep-2025 12:38 PM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,19,3083571,DEEPAK KUMAR DAS,16-Sep-2025 06:27 PM,Rejected-Technical,Not Selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,20,3084251,DEEPARANI GOSWAMI,16-Sep-2025 06:52 PM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,21,3084495,DHANOJ KUMAR BEURA,16-Sep-2025 10:30 PM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,22,3078786,DILLIP KUMAR RAUTRAY,13-Sep-2025 05:11 PM,Rejected-Technical,not selected through lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,23,3085143,GOPABANDHU NAYAK,17-Sep-2025 03:14 PM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,24,3073716,GORACHAND PATRA,10-Sep-2025 01:05 PM,Rejected-Technical,not selected through lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,25,3081734,HARAPRIYA PRUSTY,16-Sep-2025 06:00 PM,Rejected-Technical,not selected through lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,26,3085193,JYOTIRMAYEE BEHERA,17-Sep-2025 04:09 PM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,27,3082319,KAPIL DEV DASH,15-Sep-2025 07:31 PM,Rejected-Technical,not selected through lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,28,3084767,LILI SAHOO,17-Sep-2025 11:48 AM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,29,3084078,LOKANATH SAHOO,16-Sep-2025 05:08 PM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,30,3085149,PRADEEP KUMAR JENAMANI,17-Sep-2025 03:17 PM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,31,3082144,PRADYUMNA KUMAR MISHRA,16-Sep-2025 08:56 PM,Rejected-Technical,not selected through lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,32,3068438,Prakash Chandra Khuntia,14-Sep-2025 07:31 PM,Rejected-Technical,not selected through lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,33,3084370,PRASUNA PASAYAT,16-Sep-2025 09:23 PM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,34,3070809,PRAVAS MOHANTY,09-Sep-2025 09:47 AM,Rejected-Technical,not selected through lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,35,3080235,PRIYABRATA KANUNGO,15-Sep-2025 09:29 AM,Rejected-Technical,not selected through lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,36,3084102,PRIYABRATA RAJ,16-Sep-2025 05:31 PM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,37,3082293,RABINARAYAN SAHOO,16-Sep-2025 10:43 AM,Rejected-Technical,not selected through lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,38,3084279,RAJESH KUMAR BEHERA,17-Sep-2025 01:18 PM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,39,3084117,RITESH RANJAN BARIK,16-Sep-2025 05:34 PM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,40,3084170,SAILENDRA KUMAR SWAIN,16-Sep-2025 06:05 PM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,41,3079804,SAMBHAB SAMANTRAY,14-Sep-2025 05:10 PM,Rejected-Technical,not selected through lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,42,3083162,SARAJU PATI,16-Sep-2025 11:42 AM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,43,3083359,Saroj Kumar Mallick,16-Sep-2025 12:37 PM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,44,3084824,SATYARANJAN SRICHANDAN,17-Sep-2025 12:18 PM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,45,3083539,SATYASUNDAR PARIDA,16-Sep-2025 01:32 PM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,46,3084629,SIVA SAMBHU ENGINEERING,17-Sep-2025 04:02 PM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,47,3084128,SMITA JENA,16-Sep-2025 06:05 PM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,48,3084652,SUBHARAJ PARIDA,17-Sep-2025 10:15 AM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,49,3082175,SUSHREE ANARKALI,15-Sep-2025 07:09 PM,Rejected-Technical,not selected through lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,50,3084912,SUSOBHAN SAMANTARAY,17-Sep-2025 12:47 PM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,51,3078249,SUVENDU SUTAR,13-Sep-2025 09:01 AM,Rejected-Technical,not selected through lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,52,3083059,SWASTIK SETHY,16-Sep-2025 12:49 PM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,53,3085233,Tushar Sekhar Jena,17-Sep-2025 04:04 PM,Rejected-Technical,not selected through Lottery,16-Oct-2025 11:32 AM,,,,,,,,,,AOC
