EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3391520,DINABADHU BEHERA,10-Feb-2026 08:07 PM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3391322,DINESH KUMAR JAL,10-Feb-2026 04:52 PM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3385866,DURGA PRASAD GUPTA,10-Feb-2026 07:37 PM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3388547,DUSMANTA BEHERA,10-Feb-2026 09:01 PM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3392246,Gourav Jain,11-Feb-2026 03:38 PM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3391778,KEDAR KANTA,11-Feb-2026 08:12 AM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3391590,MANAS RANJAN NANDA,10-Feb-2026 09:18 PM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3386021,MANAS RANJAN THAKUR,08-Feb-2026 01:16 PM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3381361,MOHANLAL AGRAWAL,09-Feb-2026 09:28 PM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3390077,M/S GIRISH CHANDRA PATRA,11-Feb-2026 10:27 AM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3391889,M/S SONI DANG,11-Feb-2026 12:05 PM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3392681,NAIMISH KUMAR PANIGRAHI,11-Feb-2026 04:18 PM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3386870,NIHAR RANJAN PANDIA,11-Feb-2026 08:38 AM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3383622,PRADYUMNA KUMAR BALA,06-Feb-2026 01:54 PM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3391582,PRAFULLA KUMAR LENKA,10-Feb-2026 09:13 PM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3391835,PRAMILA MEHER,11-Feb-2026 09:50 AM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,3391865,RAGHUMANI DASH,11-Feb-2026 10:26 AM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3391801,RAJANI DIP,11-Feb-2026 08:47 AM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,3391407,RANJIT KUMAR SETH,11-Feb-2026 04:51 PM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3391900,Ritesh Kumar Indoria,11-Feb-2026 04:10 PM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3383404,ruturaj behera,07-Feb-2026 02:05 PM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,3390044,Sampreet Kumar Kamani,11-Feb-2026 11:26 AM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,3392692,SANJAYA KUMAR JOSHI,11-Feb-2026 04:21 PM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,3389176,SANJAY KUMAR AGRAWAL,11-Feb-2026 01:29 PM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,3380663,SANTOSHI DEVELOPERS,09-Feb-2026 02:58 PM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,3391682,SHASHI BHUSAN BHOI,11-Feb-2026 11:49 AM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,3389780,SHIBANANDA PANIGRAHI,10-Feb-2026 10:52 AM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3391383,SOMANATH BEHERA,10-Feb-2026 05:27 PM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,3386298,SOURAV KUMAR BEHERA,08-Feb-2026 05:52 PM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,3391822,SUJIT KU DANG,11-Feb-2026 09:13 AM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,3392746,TIKERAM BAG,11-Feb-2026 04:46 PM,Rejected-Finance,Rejected,31-Mar-2026 11:13 AM,,,,,,,AOC
