Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,62,3326864,SAILESH PATRA,24-Dec-2025 07:48 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,63,3340905,Sai Shakti Mohanty,31-Dec-2025 11:28 PM,Accepted-AOC,Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,64,3341307,Sai Swetapadma Singh,31-Dec-2025 02:38 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,65,3338790,SANDEEP SARAN BEHERA,29-Dec-2025 10:58 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,66,3330711,SANJIB SUBHANKAR,26-Dec-2025 08:15 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,67,3328070,SANKARSHAN MUDULI,25-Dec-2025 07:15 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,68,3341374,SANKARSHAN PARIDA,31-Dec-2025 03:54 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,69,3332143,SARASWAT MISHRA,27-Dec-2025 05:44 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,70,3337975,SAROJ KUMAR PARHI,30-Dec-2025 03:38 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,71,3329680,SAROJ KUMAR PRADHAN,26-Dec-2025 01:56 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,72,3341567,SATYAJIT DAS,31-Dec-2025 10:00 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,73,3340089,SATYA RANJAN NAYAK,30-Dec-2025 02:19 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,74,3335003,SHASHI BHUSHAN MOHANTY,28-Dec-2025 10:22 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,75,3335699,SHRUTI RANJAN SAHOO,30-Dec-2025 10:09 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,76,3341853,SIDHARTH PRITAM MOHANTY,01-Jan-2026 03:08 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,77,3329798,SOUMYA RANJAN BARDHAN,26-Dec-2025 03:16 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,78,3341508,SOUMYA RANJAN SAHOO,31-Dec-2025 07:58 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,79,3331579,SPANDAN PARIDA,27-Dec-2025 09:28 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,80,3332124,SRABAN KUMAR SAMAL,27-Dec-2025 09:58 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,81,3341619,SUBALA SENAPATI,01-Jan-2026 10:11 AM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,82,3341246,Subhrajeet Mohapatra,31-Dec-2025 01:59 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,83,3341836,Suryanarayan Nath,01-Jan-2026 02:50 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,84,3330677,SUSANTA KUMAR DEHURY,26-Dec-2025 08:19 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,85,3329369,SWAPNARANI TRIPATHY,01-Jan-2026 04:15 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,86,3341556,TAPAN KUMAR SAHOO,31-Dec-2025 09:32 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,87,3341871,Tapas Ranjan Dalai,01-Jan-2026 04:07 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,88,3334283,TOFAN KUMAR PATRA,28-Dec-2025 06:12 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,89,3341540,Tridev agency,31-Dec-2025 08:37 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,90,3338740,UPENDRA ROUT,29-Dec-2025 10:13 PM,Rejected-AOC,Un Successful in lottery,23-Mar-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,AOC
