Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
,,,,,,,,,,,,,11,3085278,GOURI PRASAD PATRO,17-Sep-2025 07:36 PM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,12,3086482,HATIA ROUT,18-Sep-2025 03:06 PM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,13,3086596,HIMANSHU PRADHAN,18-Sep-2025 06:17 PM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,14,3089453,JAGANNATH DHALI,19-Sep-2025 11:44 PM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,15,3089009,JITENDRA KUMAR JENA,19-Sep-2025 08:36 PM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,16,3090102,LADU KISHORE NAYAK,20-Sep-2025 12:41 PM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,17,3086501,LIPA BISWAL,18-Sep-2025 08:35 PM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,18,3089548,MOHAMMAD WASHIQ LATHIYA,20-Sep-2025 12:11 PM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,19,3085327,NARAYAN PANIGRAHI,17-Sep-2025 08:56 PM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,20,3084338,PAPU BACHHAR,20-Sep-2025 08:09 AM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,21,3086900,Paritosh Gharami,19-Sep-2025 03:35 PM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,22,3087189,PRABHAKAR NAYAK,18-Sep-2025 10:24 PM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,23,3090695,PRADEEP KUMAR SAMANTRAY,20-Sep-2025 03:36 PM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,24,3089507,PRASANTA KUMAR PARIDA,19-Sep-2025 11:57 PM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,25,3085768,PRATAP KUMAR MALLICK,18-Sep-2025 08:41 PM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,26,3090574,PRATHAM PRASAD SWAIN,20-Sep-2025 02:49 PM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,27,3085011,RAJKUMAR SATNAMI,17-Sep-2025 01:58 PM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,28,3084140,Rameswar Gond,17-Sep-2025 12:10 PM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,29,3087248,RATAN KUMAR MONDAL,19-Sep-2025 08:05 AM,Accepted-AOC,Qualified in transparent lottery,16-Mar-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,30,3088240,SAKTI PRASAD BEHERA,19-Sep-2025 02:37 PM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,31,3084320,SASWAT MAJHI,17-Sep-2025 10:16 PM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,32,3087219,SURENDRA DURGA,19-Sep-2025 08:20 AM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,33,3090597,TAPAN KUMAR PATRA,20-Sep-2025 03:24 PM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
