Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,11,3199750,BINAYA KUMAR JENA,08-Nov-2025 10:24 PM,Rejected-Technical,not selected through lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,12,3212414,DILLIP KUMAR PARIJA,11-Nov-2025 12:59 PM,Rejected-Technical,not selected through Lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,13,3204967,DIPTIRANJAN SWAIN,10-Nov-2025 09:30 AM,Rejected-Technical,not selected through lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,14,3183427,GITANJALI PADHIARY,05-Nov-2025 08:06 PM,Rejected-Technical,not selected through lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,15,3210523,HEMANTA DALEI,11-Nov-2025 11:20 AM,Accepted-AOC,Selected through Lottery,23-Mar-2026 05:33 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,16,3208821,JAYASHREE SWAIN,10-Nov-2025 04:57 PM,Rejected-Technical,not selected through Lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,17,3183912,KARUNAKAR BEHERA,05-Nov-2025 07:44 PM,Rejected-Technical,not selected through lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,18,3194517,L M ASSOCIATES,07-Nov-2025 04:44 PM,Rejected-Technical,not selected through lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,19,3212790,LOKANATH BARIK,11-Nov-2025 01:50 PM,Rejected-Technical,not selected through Lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,20,3212501,MADHUSMITA SWAIN,11-Nov-2025 01:07 PM,Rejected-Technical,not selected through Lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,21,3201206,MANAS RANJAN SWAIN,09-Nov-2025 01:06 PM,Rejected-Technical,not selected through lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,22,3208989,NIHAR RANJAN JENA,10-Nov-2025 05:00 PM,Rejected-Technical,not selected through Lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,23,3211321,NIHAR RANJAN SAHOO,11-Nov-2025 10:57 AM,Rejected-Technical,not selected through Lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,24,3207147,PADMALOCHAN PRADHAN,10-Nov-2025 04:34 PM,Rejected-Technical,not selected through Lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,25,3193102,PITABAS JENA,11-Nov-2025 01:09 PM,Rejected-Technical,not selected through lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,26,3209796,PRATAP KUMAR NAYAK,10-Nov-2025 08:53 PM,Rejected-Technical,not selected through Lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,27,3191788,PRATISHRUTI PRIYADARSHINI,06-Nov-2025 10:56 PM,Rejected-Technical,not selected through lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,28,3209241,RANJIT MOHANTY,10-Nov-2025 06:55 PM,Rejected-Technical,Not Selected through Lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,29,3211457,SANDEEP CHOUDHURY,11-Nov-2025 10:56 AM,Rejected-Technical,not selected through Lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,30,3212939,Saroj Kumar Mallick,11-Nov-2025 02:01 PM,Rejected-Technical,not selected through Lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,31,3193136,SATYAJIT BISWAL,07-Nov-2025 08:14 PM,Rejected-Technical,not selected through lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,32,3211137,SHRUTI RANJAN BEHERA,11-Nov-2025 09:47 AM,Rejected-Technical,not selected through Lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,33,3201034,SIVA SAMBHU ENGINEERING,11-Nov-2025 06:31 AM,Rejected-Technical,not selected through lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,34,3212160,smruti ranjan senapati,11-Nov-2025 12:41 PM,Rejected-Technical,not selected through Lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,35,3211347,SOURAV LENKA,11-Nov-2025 10:30 AM,Rejected-Technical,not selected through Lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,36,3210200,SUDARSAN JENA,11-Nov-2025 12:08 AM,Rejected-Technical,not selected through Lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,37,3209310,SUVENDU KHUNTIA,10-Nov-2025 06:23 PM,Rejected-Technical,not selected through Lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,38,3198861,SWAPNA BIJAYINI MOHANTY,09-Nov-2025 08:59 AM,Rejected-Technical,not selected through lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,39,3199879,SWAPNARANI SWAIN,10-Nov-2025 03:13 PM,Rejected-Technical,not selected through lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,40,3211958,TATHAGATA SUBUDHI,11-Nov-2025 12:13 PM,Rejected-Technical,not selected through Lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,41,3195407,TULU RANJAN MOHANTY,07-Nov-2025 08:36 PM,Rejected-Technical,not selected through lottery,06-Dec-2025 12:50 PM,,,,,,,,,,AOC
