Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
,,,,,,,,,,,,,11,3036830,DEBA RANJAN PATRA,15-Aug-2025 12:58 PM,Rejected-AOC,Disqualified in transparent lottery,30-Oct-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,12,3030814,DETYARAJ PAHALADA SAHA,12-Aug-2025 08:40 PM,Rejected-AOC,Disqualified in transparent lottery,30-Oct-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,13,3037318,GOPAL CHEETY CHANDINI,16-Aug-2025 01:49 PM,Rejected-AOC,Disqualified in transparent lottery,30-Oct-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,14,3037291,GOPALCHEETY PAVANI,16-Aug-2025 10:30 AM,Rejected-AOC,Disqualified in transparent lottery,30-Oct-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,15,3035602,GOURI PRASAD PATRO,15-Aug-2025 10:03 AM,Rejected-AOC,Disqualified in transparent lottery,30-Oct-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,16,3036938,G. VIJAY ANAND,15-Aug-2025 02:18 PM,Rejected-AOC,Disqualified in transparent lottery,30-Oct-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,17,3037267,JAGANNATH DHALI,15-Aug-2025 08:09 PM,Rejected-AOC,Disqualified in transparent lottery,30-Oct-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,18,3037467,KESHARI MIRGAN,15-Aug-2025 09:24 PM,Rejected-AOC,Disqualified in transparent lottery,30-Oct-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,19,3032952,LAXMI NARAYAN BISSOI,12-Aug-2025 12:10 PM,Rejected-AOC,Disqualified in transparent lottery,30-Oct-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,20,3036550,MAHAMMAD SARUK,14-Aug-2025 10:40 PM,Rejected-AOC,Disqualified in transparent lottery,30-Oct-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,21,3034955,MALATI MAHALA,13-Aug-2025 05:02 PM,Rejected-AOC,Disqualified in transparent lottery,30-Oct-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,22,3037671,M/s Debendra Harijan,15-Aug-2025 11:48 PM,Rejected-AOC,Disqualified in transparent lottery,30-Oct-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,23,3037374,PRASANTA KUMAR PARIDA,15-Aug-2025 08:41 PM,Rejected-AOC,Disqualified in transparent lottery,30-Oct-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,24,3035417,Rameswar Gond,14-Aug-2025 07:36 AM,Rejected-AOC,Disqualified in transparent lottery,30-Oct-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,25,3036143,ROSHAN NAYAK,14-Aug-2025 03:44 PM,Rejected-AOC,Disqualified in transparent lottery,30-Oct-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,26,3036456,SANJAYA KUMAR BARIK,14-Aug-2025 08:17 PM,Rejected-AOC,Disqualified in transparent lottery,30-Oct-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,27,3036811,SANJAYA NAYAK,15-Aug-2025 04:08 PM,Rejected-AOC,Disqualified in transparent lottery,30-Oct-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,28,3036599,SANJAY HARIJAN,15-Aug-2025 12:31 AM,Rejected-AOC,Disqualified in transparent lottery,30-Oct-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,29,3034002,SHASHI BHUSAN PRAHARAJ,13-Aug-2025 05:14 PM,Rejected-AOC,Disqualified in transparent lottery,30-Oct-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,30,3036639,SUMAN MAJHI,15-Aug-2025 09:27 AM,Rejected-AOC,Disqualified in transparent lottery,30-Oct-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,31,3036172,SURENDRA DURGA,14-Aug-2025 06:41 PM,Rejected-AOC,Disqualified in transparent lottery,30-Oct-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,32,3033297,SURENDRA KUMAR MISHRA,12-Aug-2025 02:05 PM,Rejected-AOC,Disqualified in transparent lottery,30-Oct-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
