Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3036708,KAMAL KUMAR GOENKA,15-Aug-2025 11:43 AM,Rejected-Finance,Not won in the transparent lottery system,25-Sep-2025 12:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3038036,KOMAL AGRAWALA,16-Aug-2025 12:29 PM,Rejected-Finance,Not won in the transparent lottery system,25-Sep-2025 12:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3039116,KULAMANI MAJHI,17-Aug-2025 02:00 PM,Rejected-Finance,Not won in the transparent lottery system,25-Sep-2025 12:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3038322,KUMUD CHANDRA KUDEI,16-Aug-2025 02:19 PM,Rejected-Finance,Not won in the transparent lottery system,25-Sep-2025 12:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3037210,MANABHANJAN PANDA,15-Aug-2025 06:51 PM,Rejected-Finance,Not won in the transparent lottery system,25-Sep-2025 12:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3039095,Manoj Kumar sahoo,17-Aug-2025 01:54 PM,Rejected-Finance,Not won in the transparent lottery system,25-Sep-2025 12:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3039592,PADMALOCHAN PRADHAN,18-Aug-2025 08:57 AM,Rejected-Finance,Not won in the transparent lottery system,25-Sep-2025 12:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3039584,Prachiprabha Karmi,18-Aug-2025 08:30 AM,Rejected-Finance,Not won in the transparent lottery system,25-Sep-2025 12:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3035236,PRATAP SETHY,13-Aug-2025 08:52 PM,Rejected-Finance,Not won in the transparent lottery system,25-Sep-2025 12:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3037899,Radheshyam Jena,16-Aug-2025 11:34 AM,Rejected-Finance,Not won in the transparent lottery system,25-Sep-2025 12:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3039716,RASMITA PRADHAN,18-Aug-2025 11:44 AM,Rejected-Finance,Not won in the transparent lottery system,25-Sep-2025 12:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3035889,SANTOSH KUMAR MESUA,14-Aug-2025 01:35 PM,Rejected-Finance,Not won in the transparent lottery system,25-Sep-2025 12:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3036790,SARITA AGRAWALA,15-Aug-2025 12:26 PM,Rejected-Finance,Not won in the transparent lottery system,25-Sep-2025 12:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3034525,Shimanchal Pradhan,13-Aug-2025 01:02 PM,Rejected-Finance,Not won in the transparent lottery system,25-Sep-2025 12:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3039278,SUBODH KUMAR MAHAKUD,17-Aug-2025 07:03 PM,Rejected-Finance,Not won in the transparent lottery system,25-Sep-2025 12:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3039871,Sudam Sethy,18-Aug-2025 12:24 PM,Rejected-Finance,Not won in the transparent lottery system,25-Sep-2025 12:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,3037984,SUMANTA KUMAR SAHOO,16-Aug-2025 12:19 PM,Rejected-Finance,Not won in the transparent lottery system,25-Sep-2025 12:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3033110,Sunil Kumar Panda,15-Aug-2025 11:01 AM,Rejected-Finance,Not won in the transparent lottery system,25-Sep-2025 12:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,3035093,TRIBIKRAM MAHAKUD,13-Aug-2025 07:03 PM,Rejected-Finance,Not won in the transparent lottery system,25-Sep-2025 12:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3036886,TRUPTIPRIYA PANDA,15-Aug-2025 01:33 PM,Rejected-Finance,Not won in the transparent lottery system,25-Sep-2025 12:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3040258,UPENDRA PRADHAN,18-Aug-2025 03:23 PM,Rejected-Finance,Not won in the transparent lottery system,25-Sep-2025 12:49 PM,AOC
