Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
,,,,,,,,,,,,,,,,,,,,11,2804266,BHARAT CHANDRA NAYAK,11-Feb-2025 06:46 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,12,2811856,BIBEKANANDA MOHAPATRA,12-Feb-2025 09:32 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,13,2810686,Bibhudutta Bhadar,12-Feb-2025 02:10 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,14,2812883,BIBRAT KUMAR NATH,12-Feb-2025 01:27 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,15,2812571,BIKRAMDITYA PARIDA,12-Feb-2025 01:27 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,16,2801133,BINAYA BHUSAN PATTNAIK,09-Feb-2025 11:38 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,17,2803161,BIRANCHI KUMAR DWIBEDI,07-Feb-2025 08:10 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,18,2805142,BISHAL DAS,09-Feb-2025 07:12 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,19,2813281,BISWADEEP NAYAK,12-Feb-2025 04:26 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,20,2805366,BISWAJIT DAS,09-Feb-2025 06:59 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,21,2801689,BISWAJIT MOHAPATRA,09-Feb-2025 08:02 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,22,2799470,BISWAJIT PANDA,10-Feb-2025 12:44 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,23,2811599,BISWAJIT ROUT,12-Feb-2025 08:29 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,24,2794981,Chandan Kumar Behera,03-Feb-2025 03:46 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,25,2812513,CHINMAY CHIRASUNDAR PARIDA,12-Feb-2025 12:14 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,26,2792085,Chitta Ranjan Swain,31-Jan-2025 08:17 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,27,2808013,DEBASIS BARAL,10-Feb-2025 04:37 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,28,2804678,DEEPAK KUMAR PARIDA,09-Feb-2025 10:11 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,29,2810997,DEEPTI RANJAN PANDA,11-Feb-2025 07:34 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,30,2805770,DHIRENDRA KUMAR NAYAK,12-Feb-2025 12:25 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,31,2812951,DIBYA RANJAN DAS,12-Feb-2025 01:44 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,32,2799542,Dibyasingha Majhi,09-Feb-2025 04:22 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,33,2804972,Dipak Behera,09-Feb-2025 09:51 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,34,2803281,DIPIKA THATOI,12-Feb-2025 02:29 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,35,2811954,FAKIR CHARAN SAHU,12-Feb-2025 08:41 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,36,2809040,GANESWAR BEHERA,11-Feb-2025 07:12 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,37,2804808,GOUTAM SAHOO,11-Feb-2025 04:21 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,38,2812059,GYANA RANJAN NAYAK,12-Feb-2025 09:41 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,39,2811694,HALADHAR SAHOO,12-Feb-2025 06:52 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,40,2803797,HEMANTA KUMAR MALIK,08-Feb-2025 01:35 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,41,2800483,JAHED HOSSAIN KHAN,09-Feb-2025 11:27 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,42,2793090,JAYAPRAKASH NARAYAN PANI,04-Feb-2025 12:17 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,43,2801460,JIBANJYOTI PANDA,10-Feb-2025 05:11 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,44,2803265,KALPATARU SAHOO,07-Feb-2025 08:02 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,45,2811329,KAMALAKANTA SAMAL,11-Feb-2025 09:23 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,46,2801789,KAMALAKANTA SWAIN,07-Feb-2025 12:37 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,47,2805281,KAMALJIT MOHANTY,09-Feb-2025 02:09 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,48,2809381,KARUNAKAR BEHERA,11-Feb-2025 09:56 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,49,2801083,KISHORE KUMAR BEHERA,06-Feb-2025 07:24 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,50,2805042,KRITIKA SAMAL,09-Feb-2025 01:57 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,51,2809137,LILIMA NAYAK,11-Feb-2025 08:38 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,52,2810354,LWEET PATTANAYAK,11-Feb-2025 04:13 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,53,2812684,MADHUSMITA SAMAL,12-Feb-2025 12:54 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,54,2811479,MADHUSMITA TRIPATHY,11-Feb-2025 10:11 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,55,2813140,MAHABINAYAK CONSTRUCTIONS PVT LTD,12-Feb-2025 02:13 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,56,2811552,MALAYA KETAN SWAIN,11-Feb-2025 10:46 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,57,2813709,Manas Kumar Das,12-Feb-2025 04:35 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,58,2803531,MANAS RANJAN BISWAL,10-Feb-2025 10:37 AM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,59,2799567,MANAS RANJAN SAMAL,09-Feb-2025 04:29 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,60,2801375,MANAS RANJAN SWAIN,06-Feb-2025 07:42 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,61,2800065,MITESH MOHANTY,06-Feb-2025 08:21 PM,Rejected-Finance,Did not win the lottery,09-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
