Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
,,,,,,11,2903717,DUSHMANTA KUMAR SWAIN,02-May-2025 12:15 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,12,2910583,GANESWAR BEHERA,09-May-2025 06:06 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,13,2910158,GITANJALI SWAIN,09-May-2025 11:35 AM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,14,2914937,GYANA RANJAN NAYAK,13-May-2025 09:25 AM,Accepted-AOC,WIN THE TRANSPARENT LOTTERY,21-Oct-2025 04:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,15,2915185,HITESH KUMAR SENAPATI,13-May-2025 02:43 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,16,2912335,JAYASHREE SWAIN,11-May-2025 10:18 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,17,2915870,JOGESWAR SAHU,13-May-2025 04:38 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,18,2911407,JYOTIRANJAN BALIARSINGH,10-May-2025 06:21 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,19,2910707,JYOTIRMAYEE SENAPATI,09-May-2025 07:52 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,20,2914151,LAXMIDHAR PRADHAN,12-May-2025 08:27 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,21,2915930,MAHABIR JENA,13-May-2025 02:01 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,22,2913489,MANAS RANJAN RAUT,12-May-2025 07:35 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,23,2913964,M/S JAYA BEHERA,12-May-2025 06:18 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,24,2906961,NILAGRIBA SRICHANDAN,06-May-2025 09:41 AM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,25,2914041,NIRANJAN RAI,13-May-2025 10:03 AM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,26,2908529,PABITRA KUMAR PARIDA,09-May-2025 04:51 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,27,2911279,Pabitra Kumar Sahoo,10-May-2025 05:00 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,28,2915712,PRAMESH KUMAR SWAIN,13-May-2025 01:12 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,29,2915352,PRAVAKAR SAHOO,13-May-2025 11:58 AM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,30,2915865,RAJAT RANJAN BARIK,13-May-2025 04:12 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,31,2916665,RAMAKRUSHNA PATTANAYAK,13-May-2025 05:15 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,32,2904596,RANJAN KUMAR SRICHANDAN,03-May-2025 08:38 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,33,2916667,RUDRA NARAYAN PRADHAN,13-May-2025 04:54 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,34,2916304,SAHOO CONSTRUCTION,13-May-2025 04:47 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,35,2913609,SASANKA SEKHAR JENA,12-May-2025 06:17 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,36,2911216,SHISHIR KUMAR PRADHAN,10-May-2025 02:08 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,37,2913758,Subha Kanta Dash,12-May-2025 05:27 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,38,2912887,Subha Ranjan Parija,12-May-2025 12:04 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,39,2910322,SUBHENDU KHATEI,09-May-2025 12:45 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,40,2910768,SUBHRAJIT BHOL,10-May-2025 01:50 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,41,2904304,SUKUMARI JENA,08-May-2025 11:41 AM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,42,2914796,SURYAKANTA PARIDA,13-May-2025 02:37 AM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,43,2911667,SUSANT SWAIN,11-May-2025 02:03 AM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,44,2916292,TARUN KISHORE BEHERA,13-May-2025 05:01 PM,Rejected-Finance,Reject,21-Jul-2025 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
