S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,11,3013037,HALIM KHAN,27-Jul-2025 10:45 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,12,3013083,Jayananda Bemal,26-Jul-2025 09:27 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,13,3006694,JHARANA SAHU,22-Jul-2025 12:48 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,14,3013322,KANTI SAHU,27-Jul-2025 11:56 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,15,3012286,KHITEESUTA SAHU,26-Jul-2025 12:45 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,16,3012690,KUMUDINI BARIHA,26-Jul-2025 09:00 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,17,3012691,LOKNATH RANA,26-Jul-2025 03:20 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,18,3015447,MAHENDRA KUMAR SAHU,28-Jul-2025 04:36 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,19,3014206,MANAS RANJAN BIBHAR,28-Jul-2025 07:37 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,20,3013391,MEENA KHUNTIA,27-Jul-2025 01:13 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,21,3012950,MOHAMMAD NEKSHAD KHAN,27-Jul-2025 06:35 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,22,3013098,MOHAMMED SHOAIB,27-Jul-2025 08:34 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,23,3015443,MUNIRAM BEHERA,28-Jul-2025 04:34 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,24,3014601,NANDA KISHOR AGRAWAL,28-Jul-2025 02:14 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,25,3011469,NANDALAL BAG,25-Jul-2025 05:36 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,26,3014924,NANDLAL GUPTA,28-Jul-2025 04:01 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,27,3013880,NARAYANA MEHER,27-Jul-2025 10:58 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,28,3011425,NILAMANI PANDA,25-Jul-2025 08:49 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,29,3013667,PRAMOD KUMAR SAHU,28-Jul-2025 01:47 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,30,3013642,PRANGYA PRIYAMBIKA THAKUR,27-Jul-2025 04:00 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,31,3000573,Prasanta Kumar Pattanaik,18-Jul-2025 09:18 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,32,3014079,PRITAM KUMAR SAHU,28-Jul-2025 10:34 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,33,3012296,RAFFIKA KHANAM,26-Jul-2025 08:31 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,34,3015541,RAJENDRA TANDI,28-Jul-2025 05:13 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,35,3014077,RAJIB KUMAR HOTA,28-Jul-2025 12:09 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,36,3014688,RAMESH CHANDRA PRADHAN,28-Jul-2025 12:42 PM,Accepted-AOC,Selected through transparent lottery process,08-Oct-2025 07:39 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,37,3013438,ROHIT KUMAR AGRAWAL,27-Jul-2025 03:59 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,38,3012258,SALIK RAM SAHU,26-Jul-2025 11:22 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,39,3012069,SANKALP RANJAN NAYAK,25-Jul-2025 07:10 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,40,3010502,SATYAM SWAIN,23-Jul-2025 11:17 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,41,3012972,SAURABH SAHU,27-Jul-2025 11:43 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,42,3012911,SHASHI BHUSAN PRAHARAJ,26-Jul-2025 09:37 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,43,3013790,SONALI MAHAPATRA,27-Jul-2025 07:05 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,44,3005494,SRINIBASH MALLICK,21-Jul-2025 07:00 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,45,3010399,SUBASH CHANDRA AGRAWAL,23-Jul-2025 09:18 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,46,3013183,THAKUR CHARAN PANDA,27-Jul-2025 10:42 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,47,3013592,UGRESAN TANDI (S.C),27-Jul-2025 02:58 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:38 PM,,,,,,,,,,,,,,,,AOC
