Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Tender Stage
,,,,,,11,3013716,DHIBAR DHARUA,27-Jul-2025 05:28 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,12,3012369,GANGARAM SAHU,26-Jul-2025 08:50 AM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,13,3013935,GUDIA RANI AGRAWAL,27-Jul-2025 08:51 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,14,3012649,Gunabanta Behera,26-Jul-2025 03:28 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,15,3013062,HALIM KHAN,27-Jul-2025 10:50 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,16,3013074,Jayananda Bemal,26-Jul-2025 09:20 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,17,3013683,JAY RAWAL,27-Jul-2025 05:06 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,18,3006606,JHARANA SAHU,22-Jul-2025 12:39 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,19,3013273,KANTI SAHU,27-Jul-2025 11:21 AM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,20,3012308,KHITEESUTA SAHU,26-Jul-2025 12:57 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,21,3006356,KUMUDINI SAHOO,21-Jul-2025 07:23 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,22,3012700,LOKNATH RANA,26-Jul-2025 03:11 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,23,3014028,MADHUSWETA DEWANGAN,27-Jul-2025 11:07 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,24,3014897,MAHENDRA KUMAR SAHU,28-Jul-2025 01:36 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,25,3014197,MANAS RANJAN BIBHAR,28-Jul-2025 07:04 AM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,26,3003597,MEENAKSHE NIGAM,20-Jul-2025 11:16 AM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,27,3012974,MOHAMMAD NEKSHAD KHAN,27-Jul-2025 06:38 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,28,3013107,MOHAMMED SHOAIB,27-Jul-2025 08:37 AM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,29,3011544,M/S-RAMLAL RAUT,25-Jul-2025 11:44 AM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,30,3015514,MUNIRAM BEHERA,28-Jul-2025 04:58 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,31,3014530,NANDA KISHOR AGRAWAL,28-Jul-2025 01:53 PM,Accepted-AOC,Selected through transparent lottery process,08-Oct-2025 07:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,32,3011465,NANDALAL BAG,25-Jul-2025 05:28 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,33,3014920,NANDLAL GUPTA,28-Jul-2025 03:55 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,34,3013852,NARAYANA MEHER,27-Jul-2025 10:41 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,35,3011388,NEELAM GUPTA,25-Jul-2025 12:11 AM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,36,3015075,PRABHJOT SINGH GANDHI,28-Jul-2025 04:37 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,37,3013267,PRANGYA PRIYAMBIKA THAKUR,27-Jul-2025 11:16 AM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,38,3014061,PRITAM KUMAR SAHU,28-Jul-2025 10:37 AM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,39,3013702,RADHESHYAM RANA,27-Jul-2025 10:03 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,40,3015331,RAJENDRA TANDI,28-Jul-2025 04:02 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,41,3014047,RAJIB KUMAR HOTA,27-Jul-2025 11:52 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,42,3012380,RANU BOSE,26-Jul-2025 10:10 AM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,43,3012266,SALIK RAM SAHU,26-Jul-2025 11:28 AM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,44,3011670,SANKALP RANJAN NAYAK,25-Jul-2025 07:00 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,45,3012998,SAURABH SAHU,27-Jul-2025 12:52 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,46,3012894,SHASHI BHUSAN PRAHARAJ,26-Jul-2025 09:33 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,47,3005451,SRINIBASH MALLICK,21-Jul-2025 06:50 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,48,3013170,SUCHARITA PANDA,27-Jul-2025 01:49 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,49,3013542,UGRESAN TANDI (S.C),27-Jul-2025 02:13 PM,Rejected-Finance,Rejected through transparent lottery process.,08-Oct-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
