Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2946114,Asharani Mishra,01-Jun-2025 10:23 AM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2947530,ASHISH KUMAR BEHERA,02-Jun-2025 12:22 AM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2940108,ASHISH KUMAR BEHERA,29-May-2025 12:45 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2944120,ASHOK KUMAR SINGH,30-May-2025 07:37 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2936035,ASWINI KUMAR PRADHAN,27-May-2025 07:36 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2944154,BAIJAYANTI JAGADALA,30-May-2025 08:07 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,17,2931483,Basanta Kumar Swain,27-May-2025 01:56 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,18,2946337,BIREN KUMAR BARIK,01-Jun-2025 12:02 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,19,2930392,BISHAL AGRAWALLA,23-May-2025 06:18 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2941247,BISWAJIT SAHOO,29-May-2025 08:05 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2944160,Biswambhar karna,01-Jun-2025 08:49 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,22,2923942,BISWARANJAN PATTANAYAK,18-May-2025 09:44 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,23,2946503,BRAJA KISHOR MALLIK,01-Jun-2025 01:07 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2948528,CHITTA RANJAN BEHERA,02-Jun-2025 01:38 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,25,2929708,Chittaranjan Parida,31-May-2025 10:39 AM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2947528,DEBABRATA MISHRA,02-Jun-2025 12:07 AM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,27,2947588,DILLIP KUMAR BEHERA,02-Jun-2025 03:53 AM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2945059,DURGASHANKAR MEHER,31-May-2025 02:37 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,29,2931850,Gyanendra Dhar,25-May-2025 07:26 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2948716,HARI PRASAD SAHOO,02-Jun-2025 02:33 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,31,2944641,JALI PRADHAN,31-May-2025 01:01 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,32,2944277,JHULANA MEHER,30-May-2025 09:34 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,33,2932755,JOGENDRA KUMAR MOHANTY,30-May-2025 09:34 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,34,2934590,JYOTIRANJAN PATTNAIK,27-May-2025 11:50 AM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,35,2935975,KIRAN KUMAR PRADHAN,27-May-2025 07:20 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2947555,KULDIP PRADHAN,02-Jun-2025 02:16 AM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2931562,KUSHAL KUMBHAR,30-May-2025 01:56 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,38,2937322,Lalatendu Keshari Bhukta,28-May-2025 12:24 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,39,2939819,Lalatendu Satpathy,29-May-2025 05:43 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2940472,MADHUSUDAN PANDA,29-May-2025 02:17 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,41,2923105,Mahesh Kumar Agrawal,17-May-2025 07:24 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,42,2944803,MAHESH KUMAR SETH,31-May-2025 01:30 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,43,2947391,M/S RAJ KUMAR AGRAWAL,01-Jun-2025 10:19 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,44,2949002,Mukesh Kumar Kudei,02-Jun-2025 04:36 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,45,2947424,NEHERU SETHI,01-Jun-2025 10:02 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,46,2925991,PRABHAT KUMAR BARIK,20-May-2025 11:32 AM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,47,2939168,PRADIP KUMAR PRADHAN,29-May-2025 01:14 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,48,2947276,PRAJNAMITA SAHOO,01-Jun-2025 08:38 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2947590,PRAKASH RANJAN NAYAK,02-Jun-2025 03:58 AM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,50,2942450,RABINDRA SAHU,02-Jun-2025 02:03 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,51,2945287,RAGHUNATH MEHER,31-May-2025 04:30 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,52,2947824,RAHUL MAHAKUL,02-Jun-2025 10:17 AM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,53,2934080,Rajendra Dhar,27-May-2025 09:40 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2931592,RAJ KUMAR MEHER,25-May-2025 12:23 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,55,2944856,Rakesh Chandra Samal,31-May-2025 01:37 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,56,2947542,RAMA CHANDRA TANDIA,02-Jun-2025 01:52 AM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,57,2937564,RAMAKANTA SAHOO,28-May-2025 01:12 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,58,2946434,RANAKESHAREE SAHOO,02-Jun-2025 11:00 AM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,59,2945621,Ranjan Kumar Tripathy,01-Jun-2025 12:26 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,60,2948445,Rasmita Pattnaik,02-Jun-2025 01:42 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,61,2945041,SAIBIKASH PRUSTY,31-May-2025 02:28 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,62,2943533,SANDEEP KUMAR BHADRA,30-May-2025 04:04 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,63,2929097,SANGITA PRADHAN,22-May-2025 07:27 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,64,2930615,Sanjeeb karna,25-May-2025 01:30 PM,Rejected-Finance,Not Found L1 in the lottery process,23-Jul-2025 12:57 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,65,2927651,SANJIB KUMAR HOTA,21-May-2025 05:35 PM,Accepted-AOC,selected in the lottery process,09-Oct-2025 04:55 PM,,,,,,,AOC
