Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,11,2913445,DIPTI PRASAD DASH,12-May-2025 03:32 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,12,2913676,DIPTI RANJAN BALIARSINGH,12-May-2025 04:42 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,13,2914099,DIPTIRANJAN BALIARSINGH,12-May-2025 07:05 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,14,2913715,DIPTIRANJAN PATRA,12-May-2025 05:00 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,15,2914139,GANESH BISWAL,12-May-2025 07:19 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,16,2912042,GATIKRUSHNA MISHRA,13-May-2025 09:13 AM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,17,2914850,JITARANJAN MAJHI,13-May-2025 09:12 AM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,18,2912116,KAJAL SENAPATI,11-May-2025 11:08 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,19,2916210,LILI SAHOO,13-May-2025 03:11 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,20,2906674,LOKANATH SAHOO,05-May-2025 06:11 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,21,2909677,MAMATA SRICHANDAN,08-May-2025 11:17 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,22,2908913,MANAS BHUJABAL,08-May-2025 12:54 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,23,2913873,MANAS RANJAN RAUT,12-May-2025 10:15 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,24,2915682,MITA SWAIN,13-May-2025 04:02 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,25,2915912,NIHAR RANJAN NAYAK,13-May-2025 02:51 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,26,2911248,Pabitra Kumar Sahoo,10-May-2025 04:05 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,27,2909986,PRABHANJAN ROUT,12-May-2025 07:08 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,28,2911540,PRADEEP KUMAR JENAMANI,10-May-2025 08:32 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,29,2914809,PRADIPTA KUMAR SWAIN,13-May-2025 07:24 AM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,30,2914415,PRAGNYA PARAMITA PRIYADARSINI,12-May-2025 09:36 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,31,2915633,PRAMESH KUMAR SWAIN,13-May-2025 12:58 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,32,2909816,PRASANTA KUMAR SWAIN,11-May-2025 06:48 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,33,2913003,PRATIMA BADAJENA,12-May-2025 03:48 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,34,2912294,RAJESH BARIK,13-May-2025 01:36 AM,Accepted-AOC,WON THE TRASPARENT LOTTERY,21-Oct-2025 12:58 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,35,2915116,RAJESH KUMAR BARAL,13-May-2025 11:13 AM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,36,2913506,RAJESH KUMAR MALLIK,12-May-2025 03:34 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,37,2904566,RANJAN KUMAR SRICHANDAN,03-May-2025 05:39 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,38,2916395,RASMI RANJAN SAHOO,13-May-2025 03:56 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,39,2910986,ROSALIN SAHOO,10-May-2025 11:43 AM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,40,2916272,SAHOO CONSTRUCTION,13-May-2025 03:50 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,41,2913199,SANTOSH KUMAR PANDA,12-May-2025 02:13 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,42,2915935,Saroj Kumar Mallick,13-May-2025 02:04 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,43,2913597,SASANKA SEKHAR JENA,12-May-2025 06:15 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,44,2912309,SATYARANJAN SRICHANDAN,11-May-2025 09:52 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,45,2915695,SHUBHAM SHUNDARAMA,13-May-2025 01:40 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,46,2914281,SOUMYARANJAN NAYAK,13-May-2025 09:44 AM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,47,2913591,Subha Kanta Dash,12-May-2025 04:17 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,48,2912713,Subha Ranjan Parija,12-May-2025 11:10 AM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,49,2910213,SUBHENDU KHATEI,09-May-2025 12:00 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,50,2912007,SUMIT RANJAN MISHRA,11-May-2025 01:58 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,51,2916317,SUNIL KUMAR MAHAPATRA,13-May-2025 03:46 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,52,2916051,SUSIL KUMAR MAJHI,13-May-2025 02:36 PM,Rejected-Finance,Reject,10-Jul-2025 05:43 PM,,,,,,,,,,,,,,AOC
