Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,3014899,BIKASH KUMAR PANDA,28-Jul-2025 03:40 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,12,3015177,DEBASIS TANDI,28-Jul-2025 03:07 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,13,3014223,DEBRAJ BAG (ST),28-Jul-2025 08:57 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,14,3014716,DEO KUMAR SAHU,28-Jul-2025 03:13 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,15,3012410,DHIBAR DHARUA,26-Jul-2025 10:30 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,16,3014074,GUDIA RANI AGRAWAL,27-Jul-2025 10:24 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,17,3013028,HALIM KHAN,27-Jul-2025 10:38 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,18,3013088,Jayananda Bemal,26-Jul-2025 09:33 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,19,3013675,JAY RAWAL,27-Jul-2025 05:19 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,20,3013353,KANTI SAHU,27-Jul-2025 12:11 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,21,3012273,KHITEESUTA SAHU,26-Jul-2025 12:37 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,22,3012699,KUMUDINI BARIHA,26-Jul-2025 09:08 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,23,3006425,KUMUDINI SAHOO,21-Jul-2025 07:41 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,24,3012683,LOKNATH RANA,26-Jul-2025 03:28 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,25,3015483,MAHENDRA KUMAR SAHU,28-Jul-2025 04:48 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,26,3014210,MANAS RANJAN BIBHAR,28-Jul-2025 07:51 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,27,3013947,MANISHA LAKHMANIA,27-Jul-2025 08:53 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,28,3013422,MANJU AGRAWL,27-Jul-2025 07:39 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,29,3013401,MEENA KHUNTIA,27-Jul-2025 01:18 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,30,3012944,MOHAMMAD NEKSHAD KHAN,27-Jul-2025 05:08 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,31,3013095,MOHAMMED SHOAIB,27-Jul-2025 08:04 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,32,3015423,MUNIRAM BEHERA,28-Jul-2025 04:29 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,33,3014620,NANDA KISHOR AGRAWAL,28-Jul-2025 02:22 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,34,3011473,NANDALAL BAG,25-Jul-2025 05:39 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,35,3014954,NANDLAL GUPTA,28-Jul-2025 04:08 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,36,3013886,NARAYANA MEHER,27-Jul-2025 11:04 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,37,3011380,NEELAM GUPTA,25-Jul-2025 12:22 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,38,3010635,NILAMANI PANDA,24-Jul-2025 11:43 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,39,3015047,PRABHJOT SINGH GANDHI,28-Jul-2025 04:34 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,40,3013678,PRAMOD KUMAR SAHU,28-Jul-2025 02:00 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,41,3013654,PRANGYA PRIYAMBIKA THAKUR,27-Jul-2025 04:07 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,42,3014972,PRITAM KUMAR SAHU,28-Jul-2025 02:13 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,43,3012547,RADHESHYAM RANA,26-Jul-2025 03:46 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,44,3012282,RAFFIKA KHANAM,26-Jul-2025 08:41 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,45,3014087,RAJIB KUMAR HOTA,28-Jul-2025 12:15 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,46,3014729,RAMESH CHANDRA PRADHAN,28-Jul-2025 12:52 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,47,3013160,Ranjita Meher,27-Jul-2025 01:40 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,48,3012385,RANU BOSE,26-Jul-2025 10:13 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,49,3013432,ROHIT KUMAR AGRAWAL,27-Jul-2025 03:57 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,50,3014165,SALMA KHAN,28-Jul-2025 01:13 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,51,3012074,SANKALP RANJAN NAYAK,25-Jul-2025 07:14 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,52,3010496,SATYAM SWAIN,23-Jul-2025 11:20 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,53,3012966,SAURABH SAHU,26-Jul-2025 10:53 PM,Accepted-AOC,Selected through transparent lottery process,08-Oct-2025 07:47 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,54,3011634,SEEMA AGRAWAL,25-Jul-2025 12:23 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,55,3014426,SESHADEB SAHU,28-Jul-2025 11:39 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,56,3012918,SHASHI BHUSAN PRAHARAJ,26-Jul-2025 09:41 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,57,3014772,SOHAN AGRAWAL,28-Jul-2025 03:16 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,58,3013797,SONALI MAHAPATRA,27-Jul-2025 07:30 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,59,3010595,SUBASH CHANDRA AGRAWAL,24-Jul-2025 10:50 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,60,3013165,SUCHARITA PANDA,27-Jul-2025 01:34 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,61,3014992,TARUN KUMAR UJIR,28-Jul-2025 02:20 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,62,3013188,THAKUR CHARAN PANDA,27-Jul-2025 10:53 AM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,63,3013606,UGRESAN TANDI (S.C),27-Jul-2025 03:20 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,64,3014607,UROOJ KHAN,28-Jul-2025 01:27 PM,Rejected-Finance,Rejected through transparent lottery process.,07-Oct-2025 09:02 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
