Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
,,,,,,,,,,,,,11,3064148,DUSILA SAHU,06-Sep-2025 09:48 PM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,12,3065844,Gunabanta Behera,06-Sep-2025 02:29 PM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,13,3068109,HARE KRUSHNASABAR,08-Sep-2025 10:01 AM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,14,3062078,HEMAKANTI BEHERA,05-Sep-2025 10:31 PM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,15,3067823,Jayananda Bemal,07-Sep-2025 07:56 PM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,16,3066985,JAYAPAL CHINAGUN,07-Sep-2025 11:05 AM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,17,3068065,KARTIK DEEP,08-Sep-2025 04:14 PM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,18,3069377,MALATI BAG,08-Sep-2025 04:46 PM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,19,3069314,MANAS RANJAN BIBHAR,08-Sep-2025 03:26 PM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,20,3065037,NAMITA MEHER,05-Sep-2025 09:02 PM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,21,3067764,NANDA KISHOR AGRAWAL,08-Sep-2025 02:35 PM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,22,3068086,NANDALAL BAG,08-Sep-2025 12:34 PM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,23,3063818,NARAYANA MEHER,04-Sep-2025 08:21 PM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,24,3065915,PADMANAVA NAIK,06-Sep-2025 03:23 PM,Accepted-AOC,Lottery winner AOC issued to Padmanava Naik,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,25,3067628,PAPI SUNA,08-Sep-2025 03:18 PM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,26,3067888,PRANGYA PRIYAMBIKA THAKUR,07-Sep-2025 08:28 PM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,27,3066279,PRATAP KISHOR NAIK,06-Sep-2025 07:42 PM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,28,3068544,RADHESHYAM RANA,08-Sep-2025 01:01 PM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,29,3069718,RAJENDRA KUMAR SAHOO,08-Sep-2025 04:59 PM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,30,3066624,RAJENDRA TANDI,06-Sep-2025 09:47 PM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,31,3069139,RAJESH KUMAR JAIN,08-Sep-2025 05:26 PM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,32,3067775,RAJIB KUMAR HOTA,07-Sep-2025 07:33 PM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,33,3068372,RAMESH CHANDRA PRADHAN,08-Sep-2025 11:46 AM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,34,3064787,RAMULAL AGRAWAL,05-Sep-2025 06:53 PM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,35,3067937,ROHIT KUMAR AGRAWAL,08-Sep-2025 10:29 AM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,36,3068230,SANKALP RANJAN NAYAK,08-Sep-2025 11:25 AM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,37,3067817,Sarita Agrawal,07-Sep-2025 07:54 PM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,38,3067827,SAURABH SAHU,07-Sep-2025 08:47 PM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,39,3066374,SHASHI BHUSAN PRAHARAJ,08-Sep-2025 10:51 AM,Rejected-AOC,Rejected by lottery,11-Oct-2025 07:42 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
