Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3064653,CH SUBASH CHANDRA PATRO,06-Sep-2025 11:02 AM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3065015,Danabir Sahu,05-Sep-2025 08:59 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3064127,DUSILA SAHU,05-Sep-2025 09:23 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3065646,GAJINDRA PRADHAN,06-Sep-2025 01:11 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3058476,Gunabanta Behera,01-Sep-2025 02:22 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3059027,GUPTESWAR KAND,01-Sep-2025 01:50 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3065272,HARA MEHER,06-Sep-2025 10:13 AM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3062107,HEMAKANTI BEHERA,05-Sep-2025 10:18 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3064714,Jitendra Kumar Naik,05-Sep-2025 11:05 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3056949,KANDURU NAIK,02-Sep-2025 07:57 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3063106,KSHETRA SENAPATI,05-Sep-2025 12:36 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3065859,Manaranjan Behera,06-Sep-2025 02:54 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3064716,M/S SHREE SHYAM REALCON,05-Sep-2025 09:51 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3066043,MUKESH BEHERA,06-Sep-2025 04:44 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3065919,NABIN KUMAR AGRAWAL,06-Sep-2025 03:56 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3065813,PALLY SHREE SAHOO,06-Sep-2025 02:12 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,3064961,PRATAP KISHOR NAIK,05-Sep-2025 08:38 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3064256,Priyabrata Patra,05-Sep-2025 06:49 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,3065840,PRIYANKA PUROHIT,06-Sep-2025 02:32 PM,Accepted-AOC,AOC issued to Priyanka Purohit,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3065440,RAJEN KUMAR THAKUR,06-Sep-2025 12:12 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3064575,RAKESH KUMAR CHOUDHURY,05-Sep-2025 11:25 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,3064281,RANJITA PANDA,05-Sep-2025 07:33 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,3057348,RANKANIDHI MEHER,01-Sep-2025 01:10 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,3065445,RASHMI RANJAN JENA,06-Sep-2025 12:19 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,3065899,Rasmita Pattnaik,06-Sep-2025 03:37 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,3063676,RATHA MEHER,05-Sep-2025 10:28 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,3064152,ROHAN KUMAR NAG,06-Sep-2025 11:29 AM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3065455,SANJIB KUMAR HOTA,06-Sep-2025 12:08 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,3065152,SHIVRAM MEHER,05-Sep-2025 11:39 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,3064942,SIBANI PUROHIT,06-Sep-2025 10:41 AM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,3065061,Sobhabati Meher,05-Sep-2025 09:53 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,3061870,SUDHANSU SEKHAR BEHERA,05-Sep-2025 09:15 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,3064014,SUPRIYA DASH,05-Sep-2025 09:24 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,3065613,SURESH BHOI,06-Sep-2025 01:00 PM,Rejected-AOC,Rejected by Lottery,15-Oct-2025 12:50 PM,,,,,,,AOC
