Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,11,2938605,BISWARANJAN ROUTRAY,28-May-2025 06:57 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,12,2941170,CHANDRAKANT MOHANTY,30-May-2025 01:20 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,13,2944209,DEBASIS PAIKERA,31-May-2025 01:30 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,14,2947642,DUKHISHYAMA MOHANTY,02-Jun-2025 07:58 AM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,15,2947875,FIROZ KHAN,02-Jun-2025 12:08 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,16,2948704,GAYATRI PANDA,02-Jun-2025 04:49 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,17,2948005,Gyanendra Dhar,02-Jun-2025 12:00 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,18,2942916,JANAKI NAYAK,30-May-2025 01:05 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,19,2939646,JHUNUBALA SAHOO,30-May-2025 07:41 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,20,2948606,JITENDRA KUMAR BEHERA,02-Jun-2025 02:26 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,21,2945859,JP CONSTRUCTION,01-Jun-2025 08:15 AM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,22,2943237,JUDHISTHIR MOHANTY,30-May-2025 02:18 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,23,2933940,KAILASH KUMAR BHANJA,29-May-2025 10:25 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,24,2944876,KALU CHARAN NAYAK,31-May-2025 01:53 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,25,2942501,KARINA SAHU,30-May-2025 11:42 AM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,26,2947886,KUMUD CHANDRA MOHAPATRA,02-Jun-2025 04:03 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,27,2948196,LALIT MOHAN SAMANTARAY,02-Jun-2025 12:22 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,28,2947816,LAXMIRANI SAHOO,02-Jun-2025 10:12 AM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,29,2945639,MAHAVEER CONSTRUCTION,31-May-2025 07:33 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,30,2949025,MANAS KUMAR BEHERA,02-Jun-2025 04:45 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,31,2944674,MANAS RANJAN BEHERA,31-May-2025 06:50 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,32,2934507,NARENDRA KUMAR CHOUDHURY,27-May-2025 12:10 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,33,2948909,PRABHU PRASAD PATI,02-Jun-2025 04:03 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,34,2947637,PRADOSH DATTA PUHAN,02-Jun-2025 03:45 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,35,2944336,Prakash Chandra Khuntia,02-Jun-2025 12:40 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,36,2941851,PRAKASH MOHAPATRA,29-May-2025 10:08 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,37,2948785,PRASANT KUMAR GURU,02-Jun-2025 03:20 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,38,2948431,PRATAP CHANDRA BEHERA,02-Jun-2025 01:16 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,39,2932672,RABINDRA KUMAR CHOUDHURY,02-Jun-2025 10:07 AM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,40,2948465,RABINDRA NATH SAHOO,02-Jun-2025 01:49 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,41,2940358,RAMESH CHANDRA PRADHAN,29-May-2025 07:06 PM,Accepted-AOC,Successful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,42,2948006,RITANJALI PRADHAN,02-Jun-2025 11:28 AM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,43,2931119,SAILABALA DAS,24-May-2025 06:43 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,44,2945648,SAKUNTALA SAHU,31-May-2025 07:45 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,45,2942116,SANGRAM KUMAR PANDA,30-May-2025 09:45 AM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,46,2931585,SANJAYA KUMAR SAMAL,25-May-2025 12:59 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,47,2946419,SANJEEV KUMAR JENA,01-Jun-2025 12:47 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,48,2945760,SANTANU KUMAR RANASINGH,31-May-2025 09:24 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,49,2948948,SANTOSH KUMAR SWAIN,02-Jun-2025 04:27 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,50,2944024,SAROJ KUMAR SAHOO,30-May-2025 07:08 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,51,2942275,SATYABADI PANDA,30-May-2025 11:41 AM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,52,2948863,SATYAJIT SAHU,02-Jun-2025 03:43 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,53,2948609,SAUBHAGYA RANJAN PRADHAN,02-Jun-2025 02:20 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,54,2934808,SNEHALATA NAYAK,27-May-2025 01:34 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,55,2931431,SOUMYA RANJAN SAHOO,25-May-2025 11:10 AM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,56,2931125,SRIDHAR SWAIN,31-May-2025 11:35 AM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,57,2937130,SUCHITRA NAYAK,28-May-2025 02:14 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,58,2947304,SURESH KUMAR BHUJABAL,02-Jun-2025 01:36 AM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,59,2948218,Surya Narayan Dalabehera,02-Jun-2025 12:06 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,60,2946535,SUSANTA KUMAR BISWAL,01-Jun-2025 01:30 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,61,2948570,SUSANTA KUMAR NAYAK,02-Jun-2025 04:56 PM,Rejected-AOC,Unsuccessful during Transparent Lottery,06-Oct-2025 05:24 PM,,,,,,,,,,,,,,AOC
