Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,2952264,Gyanendra Dhar,05-Jun-2025 12:19 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,12,2953454,JAYAKISHAN AGRAWALA,05-Jun-2025 08:41 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,13,2949822,KAMAL KUMAR GOENKA,04-Jun-2025 12:14 AM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,14,2952822,KULAMANI MAJHI,05-Jun-2025 03:33 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,15,2953480,Lalatendu Satpathy,06-Jun-2025 03:03 AM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,16,2954398,LOKANATH BARIK,06-Jun-2025 02:05 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,17,2946595,MADHUSUDAN PANDA,02-Jun-2025 02:59 AM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,18,2953644,MRUTYUNJAYA PADHI,05-Jun-2025 11:24 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,19,2953470,M/S YASH CONSTRUCTION,06-Jun-2025 01:22 AM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,20,2951874,Mukesh Kumar Kudei,05-Jun-2025 01:43 AM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,21,2947569,Naresh Chandra Luha,04-Jun-2025 02:36 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,22,2950066,Phalguni Dhala,04-Jun-2025 02:09 AM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,23,2950720,PRABHAT KUMAR BARIK,04-Jun-2025 11:13 AM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,24,2950906,PRADIP KUMAR PRADHAN,04-Jun-2025 12:25 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,25,2951913,PRAKASH RANJAN NAYAK,05-Jun-2025 02:42 AM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,26,2949265,PRAMOD SAHOO,03-Jun-2025 01:57 AM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,27,2953458,Pranaya Prasanna Pradhan,05-Jun-2025 08:45 PM,Rejected-Technical,technical bid disqualified,19-Jun-2025 04:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,28,2943426,Prasanta Prusty,06-Jun-2025 01:09 AM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,29,2952976,Radheshyam Jena,06-Jun-2025 02:02 AM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,30,2951578,Ranjan Kumar Tripathy,05-Jun-2025 10:56 AM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,31,2953401,RINARANI MEHER,06-Jun-2025 03:24 AM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,32,2953840,RUTUKANTA PATRA,06-Jun-2025 11:03 AM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,33,2952476,SAMUKA MEHER,05-Jun-2025 04:06 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,34,2953906,Sanjeeb karna,06-Jun-2025 01:54 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,35,2949150,SANJEEB KUMAR SAHOO,03-Jun-2025 01:13 AM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,36,2952032,SATYANARAYAN SAHOO,05-Jun-2025 12:17 PM,Accepted-AOC,selected in the lottery process,09-Oct-2025 12:18 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,37,2954155,SHIBANAND ROSHANLAL DEHURY,06-Jun-2025 12:20 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,38,2947028,SHISHIR KUMAR SUKLA,02-Jun-2025 02:40 AM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,39,2954591,SIBA SANKAR PRADHAN,06-Jun-2025 04:40 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,40,2947601,Sri Sangram Keshari Meher,04-Jun-2025 01:27 AM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,41,2951849,SUBRAT KHAMARI,05-Jun-2025 09:51 AM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,42,2953612,SUDIPTA KUMAR PRADHAN,06-Jun-2025 04:05 AM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,43,2953814,SUNIL KUMAR NAIK,06-Jun-2025 09:12 AM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,44,2952255,SUPRITI SAHU,05-Jun-2025 07:24 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,45,2952649,SURAJ BHOI,05-Jun-2025 03:39 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,46,2950350,Suraj Kumar Agrawalla,04-Jun-2025 06:19 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,47,2952616,Suresh Prasad Dalal,05-Jun-2025 02:38 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,48,2950433,SUSOBHAN SAMANTARAY,03-Jun-2025 09:25 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,49,2954695,Suvendu Pradhan,06-Jun-2025 04:34 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,50,2952066,Tapas Kumar Sahoo,05-Jun-2025 02:53 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,51,2953697,TOPHAN MAHAKUL,06-Jun-2025 01:27 PM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,52,2949209,Yashoda Karna,03-Jun-2025 12:38 AM,Rejected-Finance,not found l1 in the lottery process,10-Jul-2025 08:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC
