Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,11,3425197,HARIHARA KARNA,16-Mar-2026 02:51 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,12,3426405,JAIMADHAB MISHRA,13-Mar-2026 05:56 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,13,3429088,KALPANA RANA,12-Mar-2026 08:13 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,14,3432392,KALYANI NANDA,16-Mar-2026 11:41 AM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,15,3430379,KOMAL AGRAWALA,13-Mar-2026 07:58 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,16,3431546,LINU BHUE,15-Mar-2026 02:26 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,17,3431756,NARADA DANDASENA,15-Mar-2026 06:41 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,18,3428246,PABITRA SINGH BHITIRIA,13-Mar-2026 06:38 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,19,3429030,PRAGATI MISHRA,16-Mar-2026 04:00 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,20,3426663,PRAGYANSHISH KHATUA,13-Mar-2026 07:33 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,21,3431044,Pranabandhu Dash,14-Mar-2026 06:29 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,22,3431296,Premraj Nayak,14-Mar-2026 11:34 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,23,3433108,Pulak Chandra Mishra,16-Mar-2026 02:43 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,24,3428335,RAJESH MISHRA,16-Mar-2026 03:52 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,25,3428896,Rasmanjali Sa,12-Mar-2026 05:27 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,26,3430441,Reshmarani Sahu,13-Mar-2026 09:46 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,27,3431065,SANJAYA KUMAR NAYAK,14-Mar-2026 06:53 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,28,3431286,SANJEEB KUMAR SAHU,14-Mar-2026 10:22 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,29,3425844,SANJUKTA BHOI,13-Mar-2026 05:37 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,30,3431283,Sankarsana Beriha,14-Mar-2026 10:09 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,31,3431160,SARJAN BARIK,14-Mar-2026 08:22 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,32,3431713,SHIBA PRASAD AGRAWALLA,15-Mar-2026 05:46 PM,Accepted-AOC,Awarded work in regular lottery system.,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,33,3431573,SOBHAGINI MISHRA,15-Mar-2026 11:39 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,34,3428195,SURESH PANDA,14-Mar-2026 08:38 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,35,3427017,SWITY AGRAWAL,11-Mar-2026 02:14 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,36,3431420,Uma Bhoi,15-Mar-2026 12:23 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,37,3431377,UMESH AGRAWAL,15-Mar-2026 11:55 AM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,38,3428157,UPENDRA SETHI,13-Mar-2026 08:21 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
