Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,13,3387124,DEVRAJ RANA,09-Feb-2026 08:41 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,14,3386805,DHANANJAY NAIK,08-Feb-2026 11:55 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,15,3389373,DHIBAR DHARUA,10-Feb-2026 12:31 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,16,3388993,DIGAMBAR SAHU,10-Feb-2026 12:04 AM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,17,3389053,GOPINATH HOTA,10-Feb-2026 01:46 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,18,3385759,GURUCHARAN SAHU,08-Feb-2026 11:27 AM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,19,3390495,HITESH KUMAR JAIN,10-Feb-2026 01:55 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,20,3385481,JHARANA SAHU,08-Feb-2026 03:49 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,21,3390593,JITENDRA KUMAR SAHU,10-Feb-2026 01:57 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,22,3390297,KAJAL SHARMA,10-Feb-2026 01:05 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,23,3389467,KANTI SAHU,10-Feb-2026 08:36 AM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,24,3388566,KAVYA AGRAWAL,09-Feb-2026 06:40 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,25,3385450,Kunja Bihari Sahu,08-Feb-2026 12:16 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,26,3386738,MAHENDRA KUMAR SAHU,08-Feb-2026 11:57 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,27,3389570,MANGAL SINGH MAJHI,10-Feb-2026 09:18 AM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,28,3390116,MANPRIT KOUR,10-Feb-2026 02:08 PM,Accepted-AOC,Accepted,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,29,3390119,MD MUZAHID,10-Feb-2026 01:00 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,30,3385938,MD NOAMAN RAZA KHAN,08-Feb-2026 06:49 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,31,3389299,MD NOUMAAN RAZA KHAN,09-Feb-2026 11:45 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,32,3384781,MOHAMMAD TAHIR KHAN,09-Feb-2026 01:00 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,33,3385848,MOHAMMAD TAYYAB KHAN,08-Feb-2026 03:56 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,34,3386048,MOHAMMED SHOAIB,08-Feb-2026 01:33 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,35,3390074,M/s.PRASHANT CHANDRAKAR,10-Feb-2026 01:01 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,36,3385444,M/s.RASHMI SAHU,09-Feb-2026 01:23 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,37,3387718,M/S SB INFRA PROPRIETOR BHABENDRA BAGARTY,10-Feb-2026 01:01 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,38,3390767,MUKESH KUMAR JAIN,10-Feb-2026 02:35 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,39,3391183,NABIN SAHU,10-Feb-2026 04:15 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,40,3388123,NANDA KUMAR CHINAGUN,09-Feb-2026 03:54 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,41,3386973,NANDLAL GUPTA,09-Feb-2026 10:47 AM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,42,3385523,NEELAM GUPTA,10-Feb-2026 03:54 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,43,3386242,PIYUSH GUPTA,08-Feb-2026 05:39 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,44,3389037,PRAJNYA PRIYADARSHINI PANDA,09-Feb-2026 09:18 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,45,3389202,PRATIMA SAHU,09-Feb-2026 10:25 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,46,3385568,PRINCE KUMAR GUPTA,08-Feb-2026 05:06 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,47,3385631,PRITAM KUMAR SAHU,09-Feb-2026 02:32 AM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,48,3390472,PRIYA SAO,10-Feb-2026 01:39 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,49,3389409,PUHAN SUBHALAXMI,10-Feb-2026 03:18 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,50,3385564,RABINDRA KUMAR SAHU,08-Feb-2026 03:03 AM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,51,3388121,RADHESHYAM RANA,09-Feb-2026 04:52 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,52,3386429,Rafik Ullah Khan,09-Feb-2026 01:23 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,53,3386736,RAJIB KUMAR HOTA,09-Feb-2026 12:22 AM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,54,3388321,R S CONSTRUCTIONS,09-Feb-2026 05:13 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,55,3391047,SABITA CHHATRIA,10-Feb-2026 03:50 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,56,3387812,SALMA KHAN,09-Feb-2026 04:12 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,57,3388836,SALONI AGRAWAL,09-Feb-2026 08:04 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,58,3384523,SANJAYA RANA,07-Feb-2026 11:54 AM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,59,3386668,SANJIB KUMAR HOTA,08-Feb-2026 10:33 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,60,3384752,SANKALP RANJAN NAYAK,07-Feb-2026 05:39 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,61,3383054,SANTOSH KUMAR SAHU,08-Feb-2026 04:51 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,62,3390950,SARITA ROUT,10-Feb-2026 03:24 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,63,3390535,SATRUGHANA MAJHI,10-Feb-2026 04:23 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,64,3385611,SAURABH SAHU,09-Feb-2026 09:52 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,65,3390085,Sekhar Chandra Sena,10-Feb-2026 12:14 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,66,3388363,SOURABH KUMAR SAHU,09-Feb-2026 06:29 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,67,3391279,SRIMANJALI PANIGRAHI,10-Feb-2026 04:38 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,68,3387152,SUJIT KUMAR PUROHIT,09-Feb-2026 12:10 PM,Rejected-AOC,Reject,15-Apr-2026 09:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
