EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3378066,JINENDRA RAM JAIN,05-Feb-2026 04:57 AM,Rejected-Finance,Unsuccessful Bidder in Lottery System,21-Apr-2026 06:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3378798,KUMAR CHANDRA PATRA,03-Feb-2026 10:14 PM,Rejected-Finance,Unsuccessful Bidder in Lottery System,21-Apr-2026 06:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3376973,KUNTI MAHANANDA,02-Feb-2026 05:22 PM,Rejected-Finance,Unsuccessful Bidder in Lottery System,21-Apr-2026 06:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3381113,M/S BISWAMITRA PRADHAN,04-Feb-2026 10:44 PM,Rejected-Finance,Unsuccessful Bidder in Lottery System,21-Apr-2026 06:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3380935,PINKU MEHER,05-Feb-2026 04:31 AM,Rejected-Finance,Unsuccessful Bidder in Lottery System,21-Apr-2026 06:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3382140,RAJENDRA CHINDA,05-Feb-2026 02:05 PM,Accepted-AOC,Successful Bidder,21-Apr-2026 06:42 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3381994,RAJESH KUMAR MEHER,05-Feb-2026 01:27 PM,Rejected-Finance,Unsuccessful Bidder in Lottery System,21-Apr-2026 06:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3381709,RAJESH RANJAN PATRA,05-Feb-2026 12:21 PM,Rejected-Finance,Unsuccessful Bidder in Lottery System,21-Apr-2026 06:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3380430,RAJ KUMAR KUDEI,04-Feb-2026 02:56 PM,Rejected-Finance,Unsuccessful Bidder in Lottery System,21-Apr-2026 06:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3375703,RAMAKANTA PATTANAIK,31-Jan-2026 08:26 PM,Rejected-Finance,Unsuccessful Bidder in Lottery System,21-Apr-2026 06:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3378837,SABITA MEHER,03-Feb-2026 10:32 PM,Rejected-Finance,Unsuccessful Bidder in Lottery System,21-Apr-2026 06:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3380294,SANJUKTA PANIGRAHI,04-Feb-2026 11:51 AM,Rejected-Finance,Unsuccessful Bidder in Lottery System,21-Apr-2026 06:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3376631,SUBASH CHANDRA AGRAWAL,02-Feb-2026 11:28 AM,Rejected-Finance,Unsuccessful Bidder in Lottery System,21-Apr-2026 06:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3378259,SUJATA KUANR,03-Feb-2026 09:43 PM,Rejected-Finance,Unsuccessful Bidder in Lottery System,21-Apr-2026 06:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3382365,SUMAN AGRAWAL,05-Feb-2026 03:11 PM,Rejected-Finance,Unsuccessful Bidder in Lottery System,21-Apr-2026 06:36 PM,,,,,,,AOC
